Row,Date,Time,Temp,RH
221,18-05-14,19:20:00,84.542,49.118
222,18-05-14,19:25:00,84.272,49.551
223,18-05-14,19:30:00,84.272,49.745
224,18-05-14,19:35:00,84.004,50.402
225,18-05-14,19:40:00,83.824,51.289
226,18-05-14,19:45:00,83.736,51.089
227,18-05-14,19:50:00,83.646,51.179
228,18-05-14,19:55:00,83.556,50.852
229,18-05-14,20:00:00,83.287,51.281
230,18-05-14,20:05:00,82.976,51.674
231,18-05-14,20:10:00,83.021,51.709
232,18-05-14,20:15:00,82.753,52.264
233,18-05-14,20:20:00,82.798,52.715
234,18-05-14,20:25:00,82.708,53.058
235,18-05-14,20:30:00,82.396,54.115
236,18-05-14,20:35:00,82.218,54.449
237,18-05-14,20:40:00,82.13,54.822
238,18-05-14,20:45:00,82.042,54.499
239,18-05-14,20:50:00,81.864,54.263
240,18-05-14,20:55:00,81.597,55.033
241,18-05-14,21:00:00,81.333,56.084
242,18-05-14,21:05:00,81.111,56.82
243,18-05-14,21:10:00,80.89,57.804
244,18-05-14,21:15:00,80.802,58.203
245,18-05-14,21:20:00,80.625,58.78
246,18-05-14,21:25:00,80.492,57.802
247,18-05-14,21:30:00,80.361,57.884
248,18-05-14,21:35:00,80.449,58.204
249,18-05-14,21:40:00,80.096,59.264
250,18-05-14,21:45:00,79.831,59.676
251,18-05-14,21:50:00,79.7,60.129
252,18-05-14,21:55:00,79.567,60.644
253,18-05-14,22:00:00,79.392,61.184
254,18-05-14,22:05:00,79.304,61.577
255,18-05-14,22:10:00,79.084,61.865
256,18-05-14,22:15:00,79.041,61.984
257,18-05-14,22:20:00,78.777,62.574
258,18-05-14,22:25:00,78.777,63.218
259,18-05-14,22:30:00,78.69,63.668
260,18-05-14,22:35:00,78.69,63.729
261,18-05-14,22:40:00,78.251,64.664
262,18-05-14,22:45:00,78.121,65.259
263,18-05-14,22:50:00,78.121,65.32
264,18-05-14,22:55:00,77.859,65.659
265,18-05-14,23:00:00,77.639,65.971
266,18-05-14,23:05:00,77.464,66.075
267,18-05-14,23:10:00,77.464,66.105
268,18-05-14,23:15:00,77.378,66.006
269,18-05-14,23:20:00,76.854,66.56
270,18-05-14,23:25:00,76.854,66.288
271,18-05-14,23:30:00,76.854,66.198
272,18-05-14,23:35:00,76.507,66.043
273,18-05-14,23:40:00,76.332,66.117
274,18-05-14,23:45:00,76.332,65.604
275,18-05-14,23:50:00,76.071,65.971
276,18-05-14,23:55:00,76.593,65.205
277,18-05-15,0:00:00,76.681,63.848
278,18-05-15,0:05:00,76.507,64.561
279,18-05-15,0:10:00,76.636,65.119
280,18-05-15,0:15:00,76.332,67.831
281,18-05-15,0:20:00,76.158,68.771
282,18-05-15,0:25:00,76.071,69.091
283,18-05-15,0:30:00,75.985,68.903
284,18-05-15,0:35:00,75.81,68.348
285,18-05-15,0:40:00,75.767,68.374
286,18-05-15,0:45:00,75.681,67.347
287,18-05-15,0:50:00,75.29,67.938
288,18-05-15,0:55:00,75.29,68.565
289,18-05-15,1:00:00,75.333,68.151
290,18-05-15,1:05:00,75.117,68.04
291,18-05-15,1:10:00,74.856,67.984
292,18-05-15,1:15:00,74.77,67.916
293,18-05-15,1:20:00,74.597,68.108
294,18-05-15,1:25:00,74.424,68.27
295,18-05-15,1:30:00,74.64,68.202
296,18-05-15,1:35:00,74.467,67.916
297,18-05-15,1:40:00,74.424,67.463
298,18-05-15,1:45:00,74.597,67.091
299,18-05-15,1:50:00,74.597,66.731
300,18-05-15,1:55:00,74.683,66.74
301,18-05-15,2:00:00,74.727,67.104
302,18-05-15,2:05:00,74.77,66.958
303,18-05-15,2:10:00,74.467,67.647
304,18-05-15,2:15:00,74.424,67.852
305,18-05-15,2:20:00,74.206,68.159
306,18-05-15,2:25:00,74.206,68.874
307,18-05-15,2:30:00,74.163,69.048
308,18-05-15,2:35:00,73.818,69.814
309,18-05-15,2:40:00,73.645,70.772
310,18-05-15,2:45:00,73.386,71.57
311,18-05-15,2:50:00,73.17,72.076
312,18-05-15,2:55:00,73.213,72.286
313,18-05-15,3:00:00,73.213,72.989
314,18-05-15,3:05:00,72.955,73.545
315,18-05-15,3:10:00,72.955,73.808
316,18-05-15,3:15:00,72.783,74.197
317,18-05-15,3:20:00,72.826,74.405
318,18-05-15,3:25:00,72.567,74.899
319,18-05-15,3:30:00,72.351,75.397
320,18-05-15,3:35:00,72.178,76.216
321,18-05-15,3:40:00,72.307,75.97
322,18-05-15,3:45:00,72.093,76.235
323,18-05-15,3:50:00,72.093,76.523
324,18-05-15,3:55:00,72.007,76.312
325,18-05-15,4:00:00,71.791,76.863
326,18-05-15,4:05:00,71.791,77.007
327,18-05-15,4:10:00,71.704,76.939
328,18-05-15,4:15:00,71.577,77.384
329,18-05-15,4:20:00,71.748,77.547
330,18-05-15,4:25:00,71.577,77.814
331,18-05-15,4:30:00,71.577,77.642
332,18-05-15,4:35:00,71.577,77.957
333,18-05-15,4:40:00,71.62,77.876
334,18-05-15,4:45:00,71.577,78.185
335,18-05-15,4:50:00,71.533,78.523
336,18-05-15,4:55:00,71.62,78.876
337,18-05-15,5:00:00,71.533,79.008
338,18-05-15,5:05:00,71.49,79.402
339,18-05-15,5:10:00,71.361,79.585
340,18-05-15,5:15:00,71.404,79.135
341,18-05-15,5:20:00,71.404,79.562
342,18-05-15,5:25:00,71.146,79.929
343,18-05-15,5:30:00,71.317,80.573
344,18-05-15,5:35:00,71.06,80.655
345,18-05-15,5:40:00,71.103,80.462
