Row,Date,Time,Temp. ,RH  
6880,18-06-03,11:00:19,84.767,64.814
6881,18-06-03,11:05:19,85.894,64.271
6882,18-06-03,11:10:19,86.346,65.423
6883,18-06-03,11:15:19,87.073,62.208
6884,18-06-03,11:20:19,87.3,60.885
6885,18-06-03,11:25:19,87.528,60.78
6886,18-06-03,11:30:19,87.118,60.149
6887,18-06-03,11:35:19,89.915,58.748
6888,18-06-03,11:40:19,88.03,57.895
6889,18-06-03,11:45:19,89.177,56.688
6890,18-06-03,11:50:19,88.718,57.381
6891,18-06-03,11:55:19,87.894,58.137
6892,18-06-03,12:00:19,88.626,58.609
6893,18-06-03,12:05:19,89.362,58.67
6894,18-06-03,12:10:19,89.085,55.629
6895,18-06-03,12:15:19,87.802,57.971
6896,18-06-03,12:20:19,87.802,59.076
6897,18-06-03,12:25:19,88.214,59.016
6898,18-06-03,12:30:19,88.993,57.182
6899,18-06-03,12:35:19,90.471,57.016
6900,18-06-03,12:40:19,89.085,56.012
6901,18-06-03,12:45:19,89.269,55.324
6902,18-06-03,12:50:19,88.626,55.592
6903,18-06-03,12:55:19,89.915,55.567
6904,18-06-03,13:00:19,88.763,52.88
6905,18-06-03,13:05:19,91.216,51.999
6906,18-06-03,13:10:19,91.495,51.078
6907,18-06-03,13:15:19,90.982,52.402
6908,18-06-03,13:20:19,92.01,51.863
6909,18-06-03,13:25:19,91.263,52.326
6910,18-06-03,13:30:19,90.379,53.486
6911,18-06-03,13:35:19,91.589,51.41
6912,18-06-03,13:40:19,90.471,51.717
6913,18-06-03,13:45:19,90.565,52.79
6914,18-06-03,13:50:19,91.402,52.11
6915,18-06-03,13:55:19,93.186,49.34
6916,18-06-03,14:00:19,91.495,50.753
6917,18-06-03,14:05:19,91.402,51.623
6918,18-06-03,14:10:19,92.433,50.756
6919,18-06-03,14:15:19,92.151,51.029
6920,18-06-03,14:20:19,91.963,50.624
6921,18-06-03,14:25:19,90.797,51.676
6922,18-06-03,14:30:19,90.1,51.786
6923,18-06-03,14:35:19,91.029,50.264
6924,18-06-03,14:40:19,91.123,50.01
6925,18-06-03,14:45:19,91.823,47.934
6926,18-06-03,14:50:19,91.308,48.226
6927,18-06-03,14:55:19,91.776,48.258
6928,18-06-03,15:00:19,92.386,46.359
6929,18-06-03,15:05:19,92.903,46.195
6930,18-06-03,15:10:19,92.809,44.566
6931,18-06-03,15:15:19,92.62,45.482
6932,18-06-03,15:20:19,93.375,45.829
6933,18-06-03,15:25:19,92.291,46.88
6934,18-06-03,15:30:19,92.856,47.083
6935,18-06-03,15:35:19,94.419,47.519
6936,18-06-03,15:40:19,93.375,46.656
6937,18-06-03,15:45:19,93.423,46.89
6938,18-06-03,15:50:19,92.433,48.074
6939,18-06-03,15:55:19,93.848,46.357
6940,18-06-03,16:00:19,95.374,44.364
6941,18-06-03,16:05:19,93.328,46.157
6942,18-06-03,16:10:19,94.134,45.946
6943,18-06-03,16:15:19,93.517,45.971
6944,18-06-03,16:20:19,93.045,47.096
6945,18-06-03,16:25:19,93.375,47.052
6946,18-06-03,16:30:19,93.992,45.638
6947,18-06-03,16:35:19,93.045,47.425
6948,18-06-03,16:40:19,93.564,47.131
6949,18-06-03,16:45:19,94.419,47.255
6950,18-06-03,16:50:19,94.276,47.97
6951,18-06-03,16:55:19,94.372,47.977
6952,18-06-03,17:00:19,94.134,47.895
6953,18-06-03,17:05:19,94.276,48.727
6954,18-06-03,17:10:19,93.375,48.993
6955,18-06-03,17:15:19,94.134,48.717
6956,18-06-03,17:20:19,92.433,50.593
6957,18-06-03,17:25:19,92.997,49.883
6958,18-06-03,17:30:19,93.281,50.393
6959,18-06-03,17:35:19,92.151,51.744
6960,18-06-03,17:40:19,91.029,53.761
6961,18-06-03,17:45:19,90.565,54.754
6962,18-06-03,17:50:19,89.085,56.776
6963,18-06-03,17:55:19,89.269,57.331
6964,18-06-03,18:00:19,88.993,58.038
6965,18-06-03,18:05:19,88.993,58.196
6966,18-06-03,18:10:19,88.396,59.063
6967,18-06-03,18:15:19,88.671,58.991
6968,18-06-03,18:20:19,88.671,59.779
6969,18-06-03,18:25:19,88.488,60.047
6970,18-06-03,18:30:19,88.03,61.137
6971,18-06-03,18:35:19,89.316,59.267
6972,18-06-03,18:40:19,88.763,60.228
6973,18-06-03,18:45:19,87.939,61.066
6974,18-06-03,18:50:19,88.351,61.071
6975,18-06-03,18:55:19,88.855,60.738
6976,18-06-03,19:00:19,88.443,61.173
6977,18-06-03,19:05:19,88.443,61.548
6978,18-06-03,19:10:19,88.855,61.146
6979,18-06-03,19:15:19,88.488,60.801
6980,18-06-03,19:20:19,88.167,61.806
6981,18-06-03,19:25:19,87.483,63.022
6982,18-06-03,19:30:19,87.255,64.799
6983,18-06-03,19:35:19,86.754,65.708
6984,18-06-03,19:40:19,86.527,66.455
6985,18-06-03,19:45:19,86.301,66.464
6986,18-06-03,19:50:19,85.802,66.845
6987,18-06-03,19:55:19,85.849,67.002
6988,18-06-03,20:00:19,85.082,67.904
6989,18-06-03,20:05:19,84.945,68.196
6990,18-06-03,20:10:19,84.812,68.091
6991,18-06-03,20:15:19,84.722,66.649
6992,18-06-03,20:20:19,84.227,67.365
6993,18-06-03,20:25:19,83.914,68.064
6994,18-06-03,20:30:19,83.691,68.254
6995,18-06-03,20:35:19,83.467,68.536
6996,18-06-03,20:40:19,83.287,69.244
6997,18-06-03,20:45:19,83.199,69.477
6998,18-06-03,20:50:19,83.287,69.757
6999,18-06-03,20:55:19,83.154,69.774
7000,18-06-03,21:00:19,82.976,70.208
7001,18-06-03,21:05:19,82.841,70.945
7002,18-06-03,21:10:19,82.441,71.563
7003,18-06-03,21:15:19,82.263,72.083
7004,18-06-03,21:20:19,82.13,72.606
7005,18-06-03,21:25:19,81.864,72.667
7006,18-06-03,21:30:19,81.554,73.05
7007,18-06-03,21:35:19,81.066,73.592
7008,18-06-03,21:40:19,80.845,74.456
7009,18-06-03,21:45:19,81.154,75.374
7010,18-06-03,21:50:19,81.376,74.601
7011,18-06-03,21:55:19,81.333,75.039
7012,18-06-03,22:00:19,81.199,75.319
7013,18-06-03,22:05:19,80.978,75.619
7014,18-06-03,22:10:19,80.935,75.849
7015,18-06-03,22:15:19,80.978,76.148
7016,18-06-03,22:20:19,80.935,75.879
7017,18-06-03,22:25:19,80.625,76.694
7018,18-06-03,22:30:19,80.537,77.269
7019,18-06-03,22:35:19,80.361,77.454
7020,18-06-03,22:40:19,80.184,77.638
7021,18-06-03,22:45:19,80.008,77.851
7022,18-06-03,22:50:19,80.051,77.798
7023,18-06-03,22:55:19,79.876,78.01
7024,18-06-03,23:00:19,79.743,77.85
7025,18-06-03,23:05:19,79.435,78.425
7026,18-06-03,23:10:19,79.304,78.381
7027,18-06-03,23:15:19,79.435,77.728
7028,18-06-03,23:20:19,79.347,77.514
7029,18-06-03,23:25:19,79.48,76.041
7030,18-06-03,23:30:19,79.435,76.036
7031,18-06-03,23:35:19,79.347,76.611
7032,18-06-03,23:40:19,78.953,77.033
7033,18-06-03,23:45:19,78.91,77.203
7034,18-06-03,23:50:19,78.733,77.154
7035,18-06-03,23:55:19,78.777,75.787
7036,18-06-04,0:00:19,78.514,73.851
7037,18-06-04,0:05:19,78.296,74.239
7038,18-06-04,0:10:19,78.165,74.019
7039,18-06-04,0:15:19,77.859,73.986
7040,18-06-04,0:20:19,77.815,73.569
7041,18-06-04,0:25:19,77.727,71.669
7042,18-06-04,0:30:19,77.378,70.564
7043,18-06-04,0:35:19,77.16,70.512
7044,18-06-04,0:40:19,77.029,69.396
7045,18-06-04,0:45:19,76.768,69.161
7046,18-06-04,0:50:19,76.681,68.704
7047,18-06-04,0:55:19,76.375,68.464
7048,18-06-04,1:00:19,76.375,68.045
7049,18-06-04,1:05:19,76.114,67.84
7050,18-06-04,1:10:19,75.985,67.467
7051,18-06-04,1:15:19,75.81,66.94
7052,18-06-04,1:20:19,75.681,66.747
7053,18-06-04,1:25:19,75.42,66.871
7054,18-06-04,1:30:19,75.333,66.322
7055,18-06-04,1:35:19,75.204,65.798
7056,18-06-04,1:40:19,75.204,65.164
7057,18-06-04,1:45:19,74.899,65.105
7058,18-06-04,1:50:19,74.77,65.364
7059,18-06-04,1:55:19,74.511,65.821
7060,18-06-04,2:00:19,74.381,65.176
7061,18-06-04,2:05:19,74.338,64.418
7062,18-06-04,2:10:19,74.206,64.466
7063,18-06-04,2:15:19,73.861,64.765
7064,18-06-04,2:20:19,73.688,64.779
7065,18-06-04,2:25:19,73.688,64.326
7066,18-06-04,2:30:19,73.558,64.495
7067,18-06-04,2:35:19,73.472,64.276
7068,18-06-04,2:40:19,73.213,64.674
7069,18-06-04,2:45:19,72.997,64.804
7070,18-06-04,2:50:19,72.739,65.411
7071,18-06-04,2:55:19,72.739,65.08
7072,18-06-04,3:00:19,72.351,65.764
7073,18-06-04,3:05:19,72.221,65.871
7074,18-06-04,3:10:19,72.221,65.632
7075,18-06-04,3:15:19,71.92,66.022
7076,18-06-04,3:20:19,71.92,65.753
7077,18-06-04,3:25:19,71.791,65.89
7078,18-06-04,3:30:19,71.533,66.313
7079,18-06-04,3:35:19,71.404,66.361
7080,18-06-04,3:40:19,71.06,66.834
7081,18-06-04,3:45:19,71.06,66.685
7082,18-06-04,3:50:19,70.974,67.272
7083,18-06-04,3:55:19,70.887,66.996
7084,18-06-04,4:00:19,70.846,67.021
7085,18-06-04,4:05:19,70.543,67.527
7086,18-06-04,4:10:19,70.372,67.807
7087,18-06-04,4:15:19,70.286,67.709
7088,18-06-04,4:20:19,70.115,67.87
7089,18-06-04,4:25:19,69.942,68.149
7090,18-06-04,4:30:19,69.814,68.254
7091,18-06-04,4:35:19,69.858,67.696
7092,18-06-04,4:40:19,69.728,67.505
7093,18-06-04,4:45:19,69.685,67.264
7094,18-06-04,4:50:19,69.557,67.37
7095,18-06-04,4:55:19,69.427,67.12
7096,18-06-04,5:00:19,69.343,67.022
7097,18-06-04,5:05:19,69.129,67.298
7098,18-06-04,5:10:19,68.956,67.073
7099,18-06-04,5:15:19,68.913,66.831
7100,18-06-04,5:20:19,68.785,66.937
7101,18-06-04,5:25:19,68.698,66.751
7102,18-06-04,5:30:19,68.614,66.772
7103,18-06-04,5:35:19,68.571,66.679
7104,18-06-04,5:40:19,68.443,66.785
7105,18-06-04,5:45:19,68.27,66.916
7106,18-06-04,5:50:19,67.158,69.046
7107,18-06-04,5:55:19,66.686,71.682
7108,18-06-04,6:00:19,66.429,73.505
7109,18-06-04,6:05:19,66.344,73.755
7110,18-06-04,6:10:19,65.916,74.369
7111,18-06-04,6:15:19,65.658,75.056
7112,18-06-04,6:20:19,65.701,75.232
7113,18-06-04,6:25:19,65.316,75.361
7114,18-06-04,6:30:19,65.273,75.784
7115,18-06-04,6:35:19,65.615,75.251
7116,18-06-04,6:40:19,65.829,74.531
7117,18-06-04,6:45:19,65.658,74.226
7118,18-06-04,6:50:19,65.316,74.904
7119,18-06-04,6:55:19,65.23,75.579
7120,18-06-04,7:00:19,65.487,76.235
7121,18-06-04,7:05:19,65.872,76.25
7122,18-06-04,7:10:19,66.13,76.137
7123,18-06-04,7:15:19,66.429,76.028
7124,18-06-04,7:20:19,66.472,76.033
7125,18-06-04,7:25:19,66.301,76.413
7126,18-06-04,7:30:19,66.385,76.593
7127,18-06-04,7:35:19,66.772,76.494
7128,18-06-04,7:40:19,67.114,76.277
7129,18-06-04,7:45:19,67.757,76.206
7130,18-06-04,7:50:19,67.714,75.686
7131,18-06-04,7:55:19,67.971,75.601
7132,18-06-04,8:00:19,68.527,75.088
7133,18-06-04,8:05:19,68.956,74.3
7134,18-06-04,8:10:19,69.256,73.146
7135,18-06-04,8:15:19,69.427,72.671
7136,18-06-04,8:20:19,69.858,72.193
7137,18-06-04,8:25:19,69.942,71.268
7138,18-06-04,8:30:19,70.803,69.506
7139,18-06-04,8:35:19,70.846,68.861
7140,18-06-04,8:40:19,72.739,68.012
7141,18-06-04,8:45:19,72.351,64.291
7142,18-06-04,8:50:19,72.997,61.929
7143,18-06-04,8:55:19,72.437,60.568
7144,18-06-04,9:00:19,72.696,60.499
7145,18-06-04,9:05:19,74.467,59.397
7146,18-06-04,9:10:19,73.126,58.389
7147,18-06-04,9:15:19,73.904,57.777
7148,18-06-04,9:20:19,73.688,57.233
7149,18-06-04,9:25:19,74.554,56.281
7150,18-06-04,9:30:19,74.25,57.156
7151,18-06-04,9:35:19,76.55,54.631
7152,18-06-04,9:40:19,75.29,52.584
7153,18-06-04,9:45:19,76.114,52.899
7154,18-06-04,9:50:19,76.332,49.62
7155,18-06-04,9:55:19,76.725,49.266
7156,18-06-04,10:00:19,76.768,45.125
7157,18-06-04,10:05:19,78.339,45.197
7158,18-06-04,10:10:19,78.382,43.836
7159,18-06-04,10:15:19,79.216,41.142
7160,18-06-04,10:20:19,78.69,42.224
7161,18-06-04,10:25:19,78.69,43.27
7162,18-06-04,10:30:19,78.602,42.709
7163,18-06-04,10:35:19,78.953,42.306
7164,18-06-04,10:40:19,80.051,41.292
7165,18-06-04,10:45:19,78.822,41.905
7166,18-06-04,10:50:19,80.272,41.667
7167,18-06-04,10:55:19,79.48,39.71
7168,18-06-04,11:00:19,79.041,40.277
7169,18-06-04,11:05:19,80.404,41.083
7170,18-06-04,11:10:19,80.008,39.84
7171,18-06-04,11:15:19,79.524,40.536
7172,18-06-04,11:20:19,79.612,40.541
7173,18-06-04,11:25:19,78.91,38.223
7174,18-06-04,11:30:19,80.096,40.01
7175,18-06-04,11:35:19,80.935,38.603
7176,18-06-04,11:40:19,80.404,37.71
7177,18-06-04,11:45:19,79.567,38.988
7178,18-06-04,11:50:19,81.819,37.856
7179,18-06-04,11:55:19,80.051,38.42
7180,18-06-04,12:00:19,82.13,36.07
7181,18-06-04,12:05:19,81.864,36.724
7182,18-06-04,12:10:19,82.886,35.708
7183,18-06-04,12:15:19,81.687,35.812
7184,18-06-04,12:20:19,83.199,34.716
7185,18-06-04,12:25:19,83.021,35.581
7186,18-06-04,12:30:19,82.218,36.075
7187,18-06-04,12:35:19,82.13,36.204
7188,18-06-04,12:40:19,83.736,36.055
7189,18-06-04,12:45:19,82.665,37.503
7190,18-06-04,12:50:19,83.869,36.331
7191,18-06-04,12:55:19,84.407,35.856
7192,18-06-04,13:00:19,83.646,33.863
7193,18-06-04,13:05:19,81.554,34.9
7194,18-06-04,13:10:19,82.441,34.744
7195,18-06-04,13:15:19,84.632,35.935
7196,18-06-04,13:20:19,83.736,34.374
7197,18-06-04,13:25:19,84.722,35.132
7198,18-06-04,13:30:19,85.894,33.435
7199,18-06-04,13:35:19,83.242,35.861
7200,18-06-04,13:40:19,84.542,36.166
7201,18-06-04,13:45:19,85.217,35.798
7202,18-06-04,13:50:19,86.074,35.203
7203,18-06-04,13:55:19,85.442,35.44
7204,18-06-04,14:00:19,86.119,35.678
7205,18-06-04,14:05:19,86.799,34.903
7206,18-06-04,14:10:19,85.397,36.883
7207,18-06-04,14:15:19,84.677,37.079
7208,18-06-04,14:20:19,86.346,35.757
7209,18-06-04,14:25:19,86.211,35.548
7210,18-06-04,14:30:19,86.391,33.9
7211,18-06-04,14:35:19,85.442,34.63
7212,18-06-04,14:40:19,85.712,33.697
7213,18-06-04,14:45:19,85.849,34.178
7214,18-06-04,14:50:19,86.709,34.221
7215,18-06-04,14:55:19,85.757,34.511
7216,18-06-04,15:00:19,86.164,35.545
7217,18-06-04,15:05:19,85.442,36.147
7218,18-06-04,15:10:19,85.802,36.334
7219,18-06-04,15:15:19,85.622,35.449
7220,18-06-04,15:20:19,86.164,36.152
7221,18-06-04,15:25:19,85.127,36.902
7222,18-06-04,15:30:19,85.127,37.07
7223,18-06-04,15:35:19,84.812,36.18
7224,18-06-04,15:40:19,84.9,36.051
7225,18-06-04,15:45:19,84.767,35.572
7226,18-06-04,15:50:19,85.802,34.615
7227,18-06-04,15:55:19,85.577,34.367
7228,18-06-04,16:00:19,85.894,32.212
7229,18-06-04,16:05:19,85.082,33.055
7230,18-06-04,16:10:19,86.164,32.565
7231,18-06-04,16:15:19,85.577,32.264
7232,18-06-04,16:20:19,85.622,32.335
7233,18-06-04,16:25:19,86.029,32.626
7234,18-06-04,16:30:19,85.712,31.317
7235,18-06-04,16:35:19,84.99,33.051
7236,18-06-04,16:40:19,84.137,34.225
7237,18-06-04,16:45:19,84.99,33.931
7238,18-06-04,16:50:19,84.722,33.85
7239,18-06-04,16:55:19,84.9,33.859
7240,18-06-04,17:00:19,83.691,34.203
7241,18-06-04,17:05:19,84.812,34.598
7242,18-06-04,17:10:19,85.172,35.358
7243,18-06-04,17:15:19,85.487,35.408
7244,18-06-04,17:20:19,85.352,35.3
7245,18-06-04,17:25:19,85.082,35.084
7246,18-06-04,17:30:19,84.362,35.282
7247,18-06-04,17:35:19,85.757,33.902
7248,18-06-04,17:40:19,85.172,33.229
7249,18-06-04,17:45:19,84.99,34.032
7250,18-06-04,17:50:19,85.894,33.435
7251,18-06-04,17:55:19,84.227,34.331
7252,18-06-04,18:00:19,85.397,34.83
7253,18-06-04,18:05:19,85.217,34.551
7254,18-06-04,18:10:19,84.497,34.581
7255,18-06-04,18:15:19,83.646,35.581
7256,18-06-04,18:20:19,84.137,35.169
7257,18-06-04,18:25:19,83.824,35.086
7258,18-06-04,18:30:19,83.869,35.828
7259,18-06-04,18:35:19,83.779,36.561
7260,18-06-04,18:40:19,83.199,36.864
7261,18-06-04,18:45:19,83.556,36.616
7262,18-06-04,18:50:19,84.182,37.119
7263,18-06-04,18:55:19,83.242,37.368
7264,18-06-04,19:00:19,83.646,36.486
7265,18-06-04,19:05:19,84.317,35.515
7266,18-06-04,19:10:19,83.422,34.795
7267,18-06-04,19:15:19,83.601,35.444
7268,18-06-04,19:20:19,83.332,35.833
7269,18-06-04,19:25:19,82.798,36.708
7270,18-06-04,19:30:19,82.665,37.302
7271,18-06-04,19:35:19,83.332,37.373
7272,18-06-04,19:40:19,83.154,37.53
7273,18-06-04,19:45:19,82.263,39.343
7274,18-06-04,19:50:19,81.509,39.697
7275,18-06-04,19:55:19,81.376,40.218
7276,18-06-04,20:00:19,80.845,41.307
7277,18-06-04,20:05:19,80.008,42.11
7278,18-06-04,20:10:19,79.612,42.609
7279,18-06-04,20:15:19,79.261,43.567
7280,18-06-04,20:20:19,78.91,44.065
7281,18-06-04,20:25:19,78.471,44.589
7282,18-06-04,20:30:19,78.339,44.418
7283,18-06-04,20:35:19,78.076,44.466
7284,18-06-04,20:40:19,77.945,44.652
7285,18-06-04,20:45:19,77.596,45.342
7286,18-06-04,20:50:19,77.292,46.193
7287,18-06-04,20:55:19,77.292,46.612
7288,18-06-04,21:00:19,77.16,46.539
7289,18-06-04,21:05:19,77.072,46.726
7290,18-06-04,21:10:19,77.072,46.919
7291,18-06-04,21:15:19,77.292,46.87
7292,18-06-04,21:20:19,77.117,47.372
7293,18-06-04,21:25:19,76.768,48.278
7294,18-06-04,21:30:19,76.419,49.02
7295,18-06-04,21:35:19,76.332,49.461
7296,18-06-04,21:40:19,76.332,50.574
7297,18-06-04,21:45:19,76.114,50.145
7298,18-06-04,21:50:19,76.114,50.495
7299,18-06-04,21:55:19,75.681,50.907
7300,18-06-04,22:00:19,75.551,51.499
7301,18-06-04,22:05:19,75.204,52.199
7302,18-06-04,22:10:19,74.943,52.872
7303,18-06-04,22:15:19,74.295,53.418
7304,18-06-04,22:20:19,73.99,54.459
7305,18-06-04,22:25:19,73.299,55.681
7306,18-06-04,22:30:19,72.869,56.452
7307,18-06-04,22:35:19,72.437,57.19
7308,18-06-04,22:40:19,71.877,58.037
7309,18-06-04,22:45:19,71.62,58.782
7310,18-06-04,22:50:19,71.317,59.277
7311,18-06-04,22:55:19,70.974,59.737
7312,18-06-04,23:00:19,70.716,60.354
7313,18-06-04,23:05:19,70.459,61.001
7314,18-06-04,23:10:19,70.416,61.392
7315,18-06-04,23:15:19,69.985,61.595
7316,18-06-04,23:20:19,69.858,62.37
7317,18-06-04,23:25:19,70.158,62.549
7318,18-06-04,23:30:19,70.329,62.444
7319,18-06-04,23:35:19,70.072,62.812
7320,18-06-04,23:40:19,70.029,63.321
7321,18-06-04,23:45:19,70.115,62.997
7322,18-06-04,23:50:19,70.072,63.023
7323,18-06-04,23:55:19,69.685,63.289
7324,18-06-05,0:00:19,69.129,63.868
7325,18-06-05,0:05:19,68.871,64.054
7326,18-06-05,0:10:19,68.657,64.273
7327,18-06-05,0:15:19,68.443,64.522
7328,18-06-05,0:20:19,68.099,64.907
7329,18-06-05,0:25:19,67.928,65.368
7330,18-06-05,0:30:19,67.885,65.929
7331,18-06-05,0:35:19,67.842,66.222
7332,18-06-05,0:40:19,67.842,66.4
7333,18-06-05,0:45:19,67.586,66.582
7334,18-06-05,0:50:19,67.714,67.098
7335,18-06-05,0:55:19,67.586,67.174
7336,18-06-05,1:00:19,67.413,67.423
7337,18-06-05,1:05:19,67.071,67.92
7338,18-06-05,1:10:19,66.814,68.306
7339,18-06-05,1:15:19,67.285,68.413
7340,18-06-05,1:20:19,67.158,68.488
7341,18-06-05,1:25:19,66.686,68.763
7342,18-06-05,1:30:19,66.6,68.96
7343,18-06-05,1:35:19,66.943,69.024
7344,18-06-05,1:40:19,67.028,69.062
7345,18-06-05,1:45:19,66.814,69.07
7346,18-06-05,1:50:19,66.515,69.361
7347,18-06-05,1:55:19,66.344,69.87
7348,18-06-05,2:00:19,66.173,70.581
7349,18-06-05,2:05:19,66,71.145
7350,18-06-05,2:10:19,65.916,71.426
7351,18-06-05,2:15:19,65.916,71.629
7352,18-06-05,2:20:19,65.574,71.853
7353,18-06-05,2:25:19,65.102,72.092
7354,18-06-05,2:30:19,65.145,72.616
7355,18-06-05,2:35:19,64.459,72.6
7356,18-06-05,2:40:19,65.788,74.268
7357,18-06-05,2:45:19,66.385,73.039
7358,18-06-05,2:50:19,66.429,71.8
7359,18-06-05,2:55:19,66.686,70.343
7360,18-06-05,3:00:19,66.558,70.388
7361,18-06-05,3:05:19,66.173,70.086
7362,18-06-05,3:10:19,65.316,71.073
7363,18-06-05,3:15:19,64.888,72.185
7364,18-06-05,3:20:19,64.546,73.185
7365,18-06-05,3:25:19,63.946,73.865
7366,18-06-05,3:30:19,64.204,75.008
7367,18-06-05,3:35:19,63.819,75.165
7368,18-06-05,3:40:19,63.689,75.52
7369,18-06-05,3:45:19,63.862,75.852
7370,18-06-05,3:50:19,64.204,75.947
7371,18-06-05,3:55:19,65.102,74.68
7372,18-06-05,4:00:19,64.632,73.883
7373,18-06-05,4:05:19,64.288,73.53
7374,18-06-05,4:10:19,64.589,73.477
7375,18-06-05,4:15:19,64.632,73.395
7376,18-06-05,4:20:19,64.589,73.62
7377,18-06-05,4:25:19,63.862,74.085
7378,18-06-05,4:30:19,63.433,75.491
7379,18-06-05,4:35:19,63.648,77.102
7380,18-06-05,4:40:19,63.561,77.121
7381,18-06-05,4:45:19,63.176,77.302
7382,18-06-05,4:50:19,62.919,77.667
7383,18-06-05,4:55:19,63.005,77.817
7384,18-06-05,5:00:19,62.661,77.918
7385,18-06-05,5:05:19,62.319,78.103
7386,18-06-05,5:10:19,62.362,78.472
7387,18-06-05,5:15:19,62.447,78.622
7388,18-06-05,5:20:19,62.447,78.678
7389,18-06-05,5:25:19,62.233,78.905
7390,18-06-05,5:30:19,62.406,79.065
7391,18-06-05,5:35:19,62.661,79.151
7392,18-06-05,5:40:19,62.661,79.123
7393,18-06-05,5:45:19,62.577,79.197
7394,18-06-05,5:50:19,62.276,79.273
7395,18-06-05,5:55:19,62.319,79.585
7396,18-06-05,6:00:19,62.062,79.778
7397,18-06-05,6:05:19,61.72,80.126
7398,18-06-05,6:10:19,61.804,80.692
7399,18-06-05,6:15:19,61.934,80.929
7400,18-06-05,6:20:19,61.72,81.042
7401,18-06-05,6:25:19,61.633,81.308
7402,18-06-05,6:30:19,61.376,81.359
7403,18-06-05,6:35:19,61.547,81.574
7404,18-06-05,6:40:19,61.506,81.569
7405,18-06-05,6:45:19,61.72,81.595
7406,18-06-05,6:50:19,61.761,81.6
7407,18-06-05,6:55:19,61.633,81.584
7408,18-06-05,7:00:19,61.547,81.629
7409,18-06-05,7:05:19,61.633,81.695
7410,18-06-05,7:10:19,61.72,81.733
7411,18-06-05,7:15:19,62.191,81.708
7412,18-06-05,7:20:19,62.319,81.392
7413,18-06-05,7:25:19,62.49,81.163
7414,18-06-05,7:30:19,62.661,80.851
7415,18-06-05,7:35:19,62.661,80.712
7416,18-06-05,7:40:19,63.09,80.653
7417,18-06-05,7:45:19,63.689,79.553
7418,18-06-05,7:50:19,63.819,78.812
7419,18-06-05,7:55:19,63.819,78.278
7420,18-06-05,8:00:19,64.033,78.19
7421,18-06-05,8:05:19,64.288,77.938
7422,18-06-05,8:10:19,64.717,77.31
7423,18-06-05,8:15:19,65.23,76.405
7424,18-06-05,8:20:19,65.745,75.808
7425,18-06-05,8:25:19,65.872,75.337
7426,18-06-05,8:30:19,66.6,74.789
7427,18-06-05,8:35:19,67.242,74.17
7428,18-06-05,8:40:19,67.928,73.321
7429,18-06-05,8:45:19,69.042,72.077
7430,18-06-05,8:50:19,68.4,70.287
7431,18-06-05,8:55:19,68.999,68.615
7432,18-06-05,9:00:19,70.93,66.702
7433,18-06-05,9:05:19,71.62,64.042
7434,18-06-05,9:10:19,71.06,64.41
7435,18-06-05,9:15:19,71.447,62.364
7436,18-06-05,9:20:19,72.61,62.834
7437,18-06-05,9:25:19,72.221,60.64
7438,18-06-05,9:30:19,72.61,61.224
7439,18-06-05,9:35:19,74.12,59.951
7440,18-06-05,9:40:19,74.856,58.29
7441,18-06-05,9:45:19,76.289,55.174
7442,18-06-05,9:50:19,75.724,55.754
7443,18-06-05,9:55:19,75.463,55.045
7444,18-06-05,10:00:19,76.289,53.983
7445,18-06-05,10:05:19,76.375,53.486
7446,18-06-05,10:10:19,77.203,53.11
7447,18-06-05,10:15:19,77.421,51.544
7448,18-06-05,10:20:19,77.859,51.355
7449,18-06-05,10:25:19,79.831,50.833
7450,18-06-05,10:30:19,77.509,50.916
7451,18-06-05,10:35:19,78.953,50.991
7452,18-06-05,10:40:19,79.567,47.961
7453,18-06-05,10:45:19,80.978,46.994
7454,18-06-05,10:50:19,80.89,46.081
7455,18-06-05,10:55:19,80.625,48.39
7456,18-06-05,11:00:19,80.537,43.681
7457,18-06-05,11:05:19,79.831,43.309
7458,18-06-05,11:10:19,82.308,40.405
7459,18-06-05,11:15:19,80.978,40.722
7460,18-06-05,11:20:19,82.308,40.967
7461,18-06-05,11:25:19,85.035,41.297
7462,18-06-05,11:30:19,82.042,43.745
7463,18-06-05,11:35:19,79.48,46.956
7464,18-06-05,11:40:19,79.963,46.439
7465,18-06-05,11:45:19,80.58,45.995
7466,18-06-05,11:50:19,82.042,43.908
7467,18-06-05,11:55:19,81.244,44.02
7468,18-06-05,12:00:19,82.486,42.263
7469,18-06-05,12:05:19,82.798,42.118
7470,18-06-05,12:10:19,80.713,43.137
7471,18-06-05,12:15:19,81.997,43.971
7472,18-06-05,12:20:19,82.53,44.201
7473,18-06-05,12:25:19,83.064,41.112
7474,18-06-05,12:30:19,83.959,38.709
7475,18-06-05,12:35:19,83.242,35.593
7476,18-06-05,12:40:19,82.931,37.618
7477,18-06-05,12:45:19,83.736,34.475
7478,18-06-05,12:50:19,86.074,30.31
7479,18-06-05,12:55:19,84.542,28.631
7480,18-06-05,13:00:19,86.482,28.028
7481,18-06-05,13:05:19,86.164,27.359
7482,18-06-05,13:10:19,85.577,30.902
7483,18-06-05,13:15:19,85.172,32.177
7484,18-06-05,13:20:19,88.534,30.868
7485,18-06-05,13:25:19,87.255,31.185
7486,18-06-05,13:30:19,85.757,33.292
