"Plot Title:  10884521"
"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 10884521, SEN S/N: 10884521)","RH, % (LGR S/N: 10884521, SEN S/N: 10884521)"
2432,18-05-18,00:15:09,68.999,96.589
2433,18-05-18,00:20:09,68.828,96.826
2434,18-05-18,00:25:09,69.129,97.001
2435,18-05-18,00:30:09,69.085,96.943
2436,18-05-18,00:35:09,69.042,97.120
2437,18-05-18,00:40:09,68.913,97.049
2438,18-05-18,00:45:09,68.484,96.960
2439,18-05-18,00:50:09,68.270,97.007
2440,18-05-18,00:55:09,68.313,97.223
2441,18-05-18,01:00:09,68.313,97.327
2442,18-05-18,01:05:09,68.142,97.302
2443,18-05-18,01:10:09,68.099,97.557
2444,18-05-18,01:15:09,68.227,97.472
2445,18-05-18,01:20:09,68.400,97.601
2446,18-05-18,01:25:09,68.400,97.654
2447,18-05-18,01:30:09,68.270,97.635
2448,18-05-18,01:35:09,68.013,97.753
2449,18-05-18,01:40:09,68.013,97.753
2450,18-05-18,01:45:09,68.099,97.818
2451,18-05-18,01:50:09,68.056,97.760
2452,18-05-18,01:55:09,68.013,97.806
2453,18-05-18,02:00:09,67.714,97.865
2454,18-05-18,02:05:09,67.714,97.865
2455,18-05-18,02:10:09,67.543,97.866
2456,18-05-18,02:15:09,67.413,97.925
2457,18-05-18,02:20:09,67.285,97.932
2458,18-05-18,02:25:09,67.158,97.939
2459,18-05-18,02:30:09,67.028,97.972
2460,18-05-18,02:35:09,67.285,98.062
2461,18-05-18,02:40:09,67.543,98.126
2462,18-05-18,02:45:09,67.413,98.081
2463,18-05-18,02:50:09,67.500,98.146
2464,18-05-18,02:55:09,67.372,98.127
2465,18-05-18,03:00:09,67.456,98.192
2466,18-05-18,03:05:09,67.500,98.198
2467,18-05-18,03:10:09,67.714,98.386
2468,18-05-18,03:15:09,67.885,98.307
2469,18-05-18,03:20:09,67.627,98.243
2470,18-05-18,03:25:09,67.372,98.283
2471,18-05-18,03:30:09,67.285,98.270
2472,18-05-18,03:35:09,67.028,98.284
2473,18-05-18,03:40:09,66.985,98.329
2474,18-05-18,03:45:09,66.729,98.239
2475,18-05-18,03:50:09,66.643,98.330
2476,18-05-18,03:55:09,66.643,98.382
2477,18-05-18,04:00:09,66.686,98.440
2478,18-05-18,04:05:09,66.686,98.440
2479,18-05-18,04:10:09,66.643,98.434
2480,18-05-18,04:15:09,66.515,98.466
2481,18-05-18,04:20:09,66.301,98.434
2482,18-05-18,04:25:09,66.344,98.493
2483,18-05-18,04:30:09,66.173,98.415
2484,18-05-18,04:35:09,66.173,98.519
2485,18-05-18,04:40:09,66.173,98.571
2486,18-05-18,04:45:09,66.043,98.551
2487,18-05-18,04:50:09,66.087,98.609
2488,18-05-18,04:55:09,66.130,98.590
2489,18-05-18,05:00:09,66.214,98.629
2490,18-05-18,05:05:09,66.000,98.597
2491,18-05-18,05:10:09,66.043,98.655
2492,18-05-18,05:15:09,65.959,98.616
2493,18-05-18,05:20:09,65.788,98.565
2494,18-05-18,05:25:09,65.701,98.552
2495,18-05-18,05:30:09,65.745,98.662
2496,18-05-18,05:35:09,65.658,98.649
2497,18-05-18,05:40:09,65.403,98.559
2498,18-05-18,05:45:09,65.574,98.688
2499,18-05-18,05:50:09,66.000,98.907
2500,18-05-18,05:55:09,66.344,98.777
2501,18-05-18,06:00:09,66.472,98.771
2502,18-05-18,06:05:09,66.558,98.732
2503,18-05-18,06:10:09,66.643,98.745
2504,18-05-18,06:15:09,66.814,98.770
2505,18-05-18,06:20:09,66.943,98.634
2506,18-05-18,06:25:09,67.158,98.614
2507,18-05-18,06:30:09,67.199,98.465
2508,18-05-18,06:35:09,67.158,98.459
2509,18-05-18,06:40:09,67.028,98.414
2510,18-05-18,06:45:09,67.028,98.465
2511,18-05-18,06:50:09,66.985,98.407
2512,18-05-18,06:55:09,66.943,98.427
2513,18-05-18,07:00:09,67.028,98.388
2514,18-05-18,07:05:09,67.028,98.465
2515,18-05-18,07:10:09,66.857,98.414
2516,18-05-18,07:15:09,66.857,98.362
2517,18-05-18,07:20:09,66.772,98.297
2518,18-05-18,07:25:09,67.028,98.284
2519,18-05-18,07:30:09,67.242,98.056
2520,18-05-18,07:35:09,67.285,97.854
2521,18-05-18,07:40:09,67.456,97.306
2522,18-05-18,07:45:09,67.500,97.260
2523,18-05-18,07:50:09,67.500,97.155
2524,18-05-18,07:55:09,67.627,96.913
2525,18-05-18,08:00:09,67.671,96.710
2526,18-05-18,08:05:09,67.714,96.296
2527,18-05-18,08:10:09,67.798,96.335
2528,18-05-18,08:15:09,68.099,96.247
2529,18-05-18,08:20:09,67.842,95.947
2530,18-05-18,08:25:09,67.456,95.997
2531,18-05-18,08:30:09,67.242,96.228
2532,18-05-18,08:35:09,67.285,96.496
2533,18-05-18,08:40:09,67.285,96.706
2534,18-05-18,08:45:09,67.543,96.769
2535,18-05-18,08:50:09,68.185,96.680
2536,18-05-18,08:55:09,68.227,96.581
2537,18-05-18,09:00:09,68.313,96.410
2538,18-05-18,09:05:09,68.742,96.393
2539,18-05-18,09:10:09,68.999,96.089
2540,18-05-18,09:15:09,69.600,95.779
2541,18-05-18,09:20:09,70.115,94.740
2542,18-05-18,09:25:09,70.630,94.494
2543,18-05-18,09:30:09,70.673,93.083
2544,18-05-18,09:35:09,70.803,92.994
2545,18-05-18,09:40:09,70.759,92.746
2546,18-05-18,09:45:09,71.190,91.242
2547,18-05-18,09:50:09,72.178,90.453
2548,18-05-18,09:55:09,71.317,90.391
2549,18-05-18,10:00:09,70.846,91.032
2550,18-05-18,10:05:09,71.060,90.737
2551,18-05-18,10:10:09,71.661,89.975
2552,18-05-18,10:15:09,71.920,89.109
2553,18-05-18,10:20:09,74.250,88.040
2554,18-05-18,10:25:09,74.163,87.255
2555,18-05-18,10:30:09,75.767,85.929
2556,18-05-18,10:35:09,74.856,83.824
2557,18-05-18,10:40:09,73.947,84.469
2558,18-05-18,10:45:09,73.904,85.247
2559,18-05-18,10:50:09,74.856,83.824
2560,18-05-18,10:55:09,75.204,82.313
2561,18-05-18,11:00:09,75.985,79.527
2562,18-05-18,11:05:09,77.029,78.785
2563,18-05-18,11:10:09,77.553,77.978
2564,18-05-18,11:15:09,77.203,78.921
2565,18-05-18,11:20:09,76.899,77.064
2566,18-05-18,11:25:09,78.033,76.260
2567,18-05-18,11:30:09,77.990,73.176
2568,18-05-18,11:35:09,78.382,74.307
2569,18-05-18,11:40:09,79.612,73.467
2570,18-05-18,11:45:09,80.096,71.559
2571,18-05-18,11:50:09,78.559,70.834
2572,18-05-18,11:55:09,78.822,72.998
2573,18-05-18,12:00:09,79.655,69.332
2574,18-05-18,12:05:09,80.139,67.694
2575,18-05-18,12:10:09,78.822,68.828
2576,18-05-18,12:15:09,78.865,69.941
2577,18-05-18,12:20:09,78.165,71.388
2578,18-05-18,12:25:09,78.645,71.498
2579,18-05-18,12:30:09,77.815,71.055
2580,18-05-18,12:35:09,78.514,72.759
2581,18-05-18,12:40:09,79.128,71.250
2582,18-05-18,12:45:09,77.902,72.398
2583,18-05-18,12:50:09,79.084,71.959
2584,18-05-18,12:55:09,78.339,71.525
2585,18-05-18,13:00:09,79.788,70.692
2586,18-05-18,13:05:09,79.567,70.998
2587,18-05-18,13:10:09,78.953,71.708
2588,18-05-18,13:15:09,78.865,72.263
2589,18-05-18,13:20:09,80.537,70.230
2590,18-05-18,13:25:09,81.864,67.530
2591,18-05-18,13:30:09,79.084,70.292
2592,18-05-18,13:35:09,80.361,71.348
2593,18-05-18,13:40:09,82.308,67.603
2594,18-05-18,13:45:09,81.952,67.478
2595,18-05-18,13:50:09,79.831,70.039
2596,18-05-18,13:55:09,79.435,70.925
2597,18-05-18,14:00:09,79.041,73.347
2598,18-05-18,14:05:09,79.567,72.010
2599,18-05-18,14:10:09,82.396,69.487
2600,18-05-18,14:15:09,80.668,68.108
2601,18-05-18,14:20:09,81.421,68.877
2602,18-05-18,14:25:09,82.620,68.270
2603,18-05-18,14:30:09,80.890,67.405
2604,18-05-18,14:35:09,80.227,70.498
2605,18-05-18,14:40:09,80.227,71.245
2606,18-05-18,14:45:09,82.308,67.118
2607,18-05-18,14:50:09,81.333,67.569
2608,18-05-18,14:55:09,81.597,68.774
2609,18-05-18,15:00:09,82.263,66.475
2610,18-05-18,15:05:09,83.021,66.974
2611,18-05-18,15:10:09,82.931,66.325
2612,18-05-18,15:15:09,85.217,64.517
2613,18-05-18,15:20:09,81.333,64.402
2614,18-05-18,15:25:09,82.308,65.717
2615,18-05-18,15:30:09,82.042,67.517
2616,18-05-18,15:35:09,81.244,64.149
2617,18-05-18,15:40:09,81.509,65.000
2618,18-05-18,15:45:09,82.841,63.744
2619,18-05-18,15:50:09,82.530,63.961
2620,18-05-18,15:55:09,81.066,65.355
2621,18-05-18,16:00:09,81.597,66.320
2622,18-05-18,16:05:09,81.421,66.242
2623,18-05-18,16:10:09,81.288,66.715
2624,18-05-18,16:15:09,82.353,65.843
2625,18-05-18,16:20:09,83.422,63.736
2626,18-05-18,16:25:09,83.021,63.730
2627,18-05-18,16:30:09,83.914,63.904
2628,18-05-18,16:35:09,84.587,63.441
2629,18-05-18,16:40:09,82.396,63.457
2630,18-05-18,16:45:09,81.775,65.544
2631,18-05-18,16:50:09,82.130,65.486
2632,18-05-18,16:55:09,82.263,65.254
2633,18-05-18,17:00:09,83.109,64.383
2634,18-05-18,17:05:09,81.952,64.399
2635,18-05-18,17:10:09,82.085,64.687
2636,18-05-18,17:15:09,81.952,66.293
2637,18-05-18,17:20:09,82.441,66.035
2638,18-05-18,17:25:09,81.775,65.666
2639,18-05-18,17:30:09,81.554,66.011
2640,18-05-18,17:35:09,80.713,66.387
2641,18-05-18,17:40:09,80.713,66.569
2642,18-05-18,17:45:09,79.700,68.735
2643,18-05-18,17:50:09,79.084,69.604
2644,18-05-18,17:55:09,79.524,70.725
2645,18-05-18,18:00:09,82.042,67.365
2646,18-05-18,18:05:09,82.931,65.501
2647,18-05-18,18:10:09,82.620,66.570
2648,18-05-18,18:15:09,81.864,65.431
2649,18-05-18,18:20:09,83.332,65.171
2650,18-05-18,18:25:09,83.287,63.785
2651,18-05-18,18:30:09,83.691,64.530
2652,18-05-18,18:35:09,82.042,66.332
2653,18-05-18,18:40:09,81.952,65.683
2654,18-05-18,18:45:09,81.864,65.369
2655,18-05-18,18:50:09,81.376,65.507
2656,18-05-18,18:55:09,80.935,64.885
2657,18-05-18,19:00:09,80.537,65.518
2658,18-05-18,19:05:09,80.537,66.582
2659,18-05-18,19:10:09,79.831,66.938
2660,18-05-18,19:15:09,79.788,67.629
2661,18-05-18,19:20:09,79.392,68.073
2662,18-05-18,19:25:09,78.777,68.133
2663,18-05-18,19:30:09,78.690,69.025
2664,18-05-18,19:35:09,78.602,69.076
2665,18-05-18,19:40:09,78.339,69.559
2666,18-05-18,19:45:09,78.339,70.335
2667,18-05-18,19:50:09,77.902,71.421
2668,18-05-18,19:55:09,77.727,72.971
2669,18-05-18,20:00:09,77.639,72.784
2670,18-05-18,20:05:09,77.292,73.631
2671,18-05-18,20:10:09,77.029,73.985
2672,18-05-18,20:15:09,76.811,73.697
2673,18-05-18,20:20:09,76.289,73.846
2674,18-05-18,20:25:09,76.114,72.770
2675,18-05-18,20:30:09,76.071,71.201
2676,18-05-18,20:35:09,75.810,71.410
2677,18-05-18,20:40:09,75.594,71.240
2678,18-05-18,20:45:09,75.376,71.867
2679,18-05-18,20:50:09,75.029,72.508
2680,18-05-18,20:55:09,74.597,73.430
2681,18-05-18,21:00:09,74.640,73.903
2682,18-05-18,21:05:09,74.554,75.002
2683,18-05-18,21:10:09,74.597,75.384
2684,18-05-18,21:15:09,74.295,76.626
2685,18-05-18,21:20:09,74.034,77.290
2686,18-05-18,21:25:09,73.645,78.481
2687,18-05-18,21:30:09,73.429,78.943
2688,18-05-18,21:35:09,73.472,78.891
2689,18-05-18,21:40:09,72.997,79.806
2690,18-05-18,21:45:09,72.955,79.915
2691,18-05-18,21:50:09,72.653,80.675
2692,18-05-18,21:55:09,72.351,81.092
2693,18-05-18,22:00:09,72.307,81.200
2694,18-05-18,22:05:09,71.964,82.062
2695,18-05-18,22:10:09,71.791,82.885
2696,18-05-18,22:15:09,71.533,84.140
2697,18-05-18,22:20:09,71.361,85.177
2698,18-05-18,22:25:09,71.447,85.465
2699,18-05-18,22:30:09,71.274,85.776
2700,18-05-18,22:35:09,71.146,85.677
2701,18-05-18,22:40:09,71.103,85.920
2702,18-05-18,22:45:09,71.060,86.053
2703,18-05-18,22:50:09,70.887,86.363
2704,18-05-18,22:55:09,70.716,86.589
2705,18-05-18,23:00:09,70.716,86.755
2706,18-05-18,23:05:09,70.543,87.145
2707,18-05-18,23:10:09,70.416,87.705
2708,18-05-18,23:15:09,70.201,88.170
2709,18-05-18,23:20:09,70.115,88.542
2710,18-05-18,23:25:09,70.158,88.821
2711,18-05-18,23:30:09,70.115,88.978
2712,18-05-18,23:35:09,70.201,89.153
2713,18-05-18,23:40:09,70.372,89.258
2714,18-05-18,23:45:09,70.372,89.176
2715,18-05-18,23:50:09,70.329,89.497
2716,18-05-18,23:55:09,70.286,90.008
2717,18-05-19,00:00:09,70.201,90.132
2718,18-05-19,00:05:09,70.158,90.479
2719,18-05-19,00:10:09,70.372,90.616
2720,18-05-19,00:15:09,70.329,90.502
2721,18-05-19,00:20:09,70.329,90.692
2722,18-05-19,00:25:09,70.329,90.800
2723,18-05-19,00:30:09,70.459,90.845
2724,18-05-19,00:35:09,70.459,90.818
2725,18-05-19,00:40:09,70.459,90.818
2726,18-05-19,00:45:09,70.459,90.980
2727,18-05-19,00:50:09,70.459,90.980
2728,18-05-19,00:55:09,70.459,90.980
2729,18-05-19,01:00:09,70.502,91.040
2730,18-05-19,01:05:09,70.543,90.910
2731,18-05-19,01:10:09,70.502,90.932
2732,18-05-19,01:15:09,70.543,90.829
2733,18-05-19,01:20:09,70.630,90.841
2734,18-05-19,01:25:09,70.716,90.663
2735,18-05-19,01:30:09,70.716,90.744
2736,18-05-19,01:35:09,70.630,90.976
2737,18-05-19,01:40:09,70.543,91.181
2738,18-05-19,01:45:09,70.459,91.331
2739,18-05-19,01:50:09,70.630,91.355
2740,18-05-19,01:55:09,70.673,91.334
2741,18-05-19,02:00:09,70.803,91.351
2742,18-05-19,02:05:09,70.803,91.513
2743,18-05-19,02:10:09,70.930,91.423
2744,18-05-19,02:15:09,71.017,91.326
2745,18-05-19,02:20:09,71.060,91.359
2746,18-05-19,02:25:09,71.146,91.317
2747,18-05-19,02:30:09,71.060,91.495
2748,18-05-19,02:35:09,71.146,91.560
2749,18-05-19,02:40:09,71.231,91.545
2750,18-05-19,02:45:09,71.447,91.358
2751,18-05-19,02:50:09,71.447,91.277
2752,18-05-19,02:55:09,71.490,91.201
2753,18-05-19,03:00:09,71.533,91.126
2754,18-05-19,03:05:09,71.533,91.018
2755,18-05-19,03:10:09,71.490,90.930
2756,18-05-19,03:15:09,71.361,91.103
2757,18-05-19,03:20:09,71.317,91.097
2758,18-05-19,03:25:09,71.103,91.311
2759,18-05-19,03:30:09,71.060,91.603
2760,18-05-19,03:35:09,71.060,91.522
2761,18-05-19,03:40:09,71.146,91.560
2762,18-05-19,03:45:09,71.060,91.603
2763,18-05-19,03:50:09,71.017,91.543
2764,18-05-19,03:55:09,70.803,91.567
2765,18-05-19,04:00:09,71.060,91.576
2766,18-05-19,04:05:09,71.190,91.323
2767,18-05-19,04:10:09,71.274,91.172
2768,18-05-19,04:15:09,71.404,91.000
2769,18-05-19,04:20:09,71.447,90.925
2770,18-05-19,04:25:09,71.447,90.708
2771,18-05-19,04:30:09,71.447,90.545
2772,18-05-19,04:35:09,71.490,90.415
2773,18-05-19,04:40:09,71.447,90.001
2774,18-05-19,04:45:09,71.447,89.619
2775,18-05-19,04:50:09,71.404,89.368
2776,18-05-19,04:55:09,71.361,89.198
2777,18-05-19,05:00:09,71.274,89.242
2778,18-05-19,05:05:09,71.190,89.449
2779,18-05-19,05:10:09,71.060,89.677
2780,18-05-19,05:15:09,71.017,89.916
2781,18-05-19,05:20:09,71.017,89.998
2782,18-05-19,05:25:09,71.103,89.873
2783,18-05-19,05:30:09,71.103,90.009
2784,18-05-19,05:35:09,71.103,90.036
2785,18-05-19,05:40:09,71.103,90.227
2786,18-05-19,05:45:09,70.974,90.236
2787,18-05-19,05:50:09,70.930,90.394
2788,18-05-19,05:55:09,70.974,90.454
2789,18-05-19,06:00:09,71.103,90.444
2790,18-05-19,06:05:09,71.190,90.265
2791,18-05-19,06:10:09,71.274,90.223
2792,18-05-19,06:15:09,71.231,90.271
2793,18-05-19,06:20:09,71.146,90.504
2794,18-05-19,06:25:09,71.146,90.477
2795,18-05-19,06:30:09,71.317,90.255
2796,18-05-19,06:35:09,71.317,90.228
2797,18-05-19,06:40:09,71.317,90.228
2798,18-05-19,06:45:09,71.317,90.337
2799,18-05-19,06:50:09,71.361,90.560
2800,18-05-19,06:55:09,71.361,90.669
2801,18-05-19,07:00:09,71.317,90.880
2802,18-05-19,07:05:09,71.317,91.070
2803,18-05-19,07:10:09,71.274,91.064
2804,18-05-19,07:15:09,71.231,91.085
2805,18-05-19,07:20:09,71.274,91.145
2806,18-05-19,07:25:09,71.490,90.903
2807,18-05-19,07:30:09,71.533,90.638
2808,18-05-19,07:35:09,71.661,90.492
2809,18-05-19,07:40:09,71.877,90.304
2810,18-05-19,07:45:09,71.834,90.080
2811,18-05-19,07:50:09,71.964,90.261
2812,18-05-19,07:55:09,72.136,90.011
2813,18-05-19,08:00:09,71.964,90.179
2814,18-05-19,08:05:09,71.748,90.558
2815,18-05-19,08:10:09,71.964,90.696
2816,18-05-19,08:15:09,72.093,89.842
2817,18-05-19,08:20:09,72.394,89.062
2818,18-05-19,08:25:09,72.739,88.394
2819,18-05-19,08:30:09,72.869,87.557
2820,18-05-19,08:35:09,72.783,87.463
2821,18-05-19,08:40:09,72.739,86.573
2822,18-05-19,08:45:09,73.299,84.975
2823,18-05-19,08:50:09,73.558,84.533
2824,18-05-19,08:55:09,73.645,84.907
2825,18-05-19,09:00:09,72.955,84.513
2826,18-05-19,09:05:09,72.739,85.128
2827,18-05-19,09:10:09,72.955,85.434
2828,18-05-19,09:15:09,73.299,84.444
2829,18-05-19,09:20:09,73.515,83.574
2830,18-05-19,09:25:09,73.774,83.184
2831,18-05-19,09:30:09,73.472,83.709
2832,18-05-19,09:35:09,73.861,83.223
2833,18-05-19,09:40:09,74.943,82.480
2834,18-05-19,09:45:09,74.986,80.582
2835,18-05-19,09:50:09,74.727,81.377
2836,18-05-19,09:55:09,74.856,81.392
2837,18-05-19,10:00:09,75.463,80.610
2838,18-05-19,10:05:09,75.117,80.626
2839,18-05-19,10:10:09,75.160,80.859
2840,18-05-19,10:15:09,75.376,80.457
2841,18-05-19,10:20:09,74.856,81.960
2842,18-05-19,10:25:09,74.338,82.010
2843,18-05-19,10:30:09,74.683,81.428
2844,18-05-19,10:35:09,74.770,81.893
2845,18-05-19,10:40:09,74.511,82.258
2846,18-05-19,10:45:09,74.899,81.965
2847,18-05-19,10:50:09,74.986,81.975
2848,18-05-19,10:55:09,74.986,81.521
2849,18-05-19,11:00:09,75.117,82.019
2850,18-05-19,11:05:09,75.074,81.219
2851,18-05-19,11:10:09,75.029,81.356
2852,18-05-19,11:15:09,74.813,81.728
2853,18-05-19,11:20:09,75.290,81.330
2854,18-05-19,11:25:09,75.724,80.812
2855,18-05-19,11:30:09,78.690,78.050
2856,18-05-19,11:35:09,77.902,77.380
2857,18-05-19,11:40:09,76.550,79.133
2858,18-05-19,11:45:09,77.815,78.356
2859,18-05-19,11:50:09,78.471,77.590
2860,18-05-19,11:55:09,79.567,76.723
2861,18-05-19,12:00:09,78.865,74.918
2862,18-05-19,12:05:09,79.173,73.833
2863,18-05-19,12:10:09,79.831,72.987
2864,18-05-19,12:15:09,80.316,72.148
2865,18-05-19,12:20:09,78.602,72.798
2866,18-05-19,12:25:09,77.815,74.745
2867,18-05-19,12:30:09,77.902,75.282
2868,18-05-19,12:35:09,79.216,76.187
2869,18-05-19,12:40:09,80.051,73.602
2870,18-05-19,12:45:09,81.952,72.259
2871,18-05-19,12:50:09,82.130,67.343
2872,18-05-19,12:55:09,81.775,66.641
2873,18-05-19,13:00:09,80.890,66.829
2874,18-05-19,13:05:09,81.466,67.794
2875,18-05-19,13:10:09,82.218,65.830
2876,18-05-19,13:15:09,83.422,63.797
2877,18-05-19,13:20:09,82.042,64.744
2878,18-05-19,13:25:09,83.646,64.618
2879,18-05-19,13:30:09,83.914,62.422
2880,18-05-19,13:35:09,84.227,59.149
2881,18-05-19,13:40:09,83.601,59.596
2882,18-05-19,13:45:09,84.272,60.652
2883,18-05-19,13:50:09,83.064,62.871
2884,18-05-19,13:55:09,83.332,61.967
2885,18-05-19,14:00:09,82.620,62.027
2886,18-05-19,14:05:09,84.542,62.044
2887,18-05-19,14:10:09,84.272,61.399
2888,18-05-19,14:15:09,84.990,58.995
2889,18-05-19,14:20:09,83.779,60.796
2890,18-05-19,14:25:09,83.824,61.763
2891,18-05-19,14:30:09,84.137,61.139
2892,18-05-19,14:35:09,84.542,60.645
2893,18-05-19,14:40:09,84.722,57.179
2894,18-05-19,14:45:09,85.442,60.161
2895,18-05-19,14:50:09,84.677,57.522
2896,18-05-19,14:55:09,84.900,58.013
2897,18-05-19,15:00:09,85.262,57.917
2898,18-05-19,15:05:09,85.532,51.961
2899,18-05-19,15:10:09,84.677,57.270
2900,18-05-19,15:15:09,85.127,54.360
2901,18-05-19,15:20:09,86.029,53.856
2902,18-05-19,15:25:09,85.984,54.044
2903,18-05-19,15:30:09,85.217,53.283
2904,18-05-19,15:35:09,86.617,53.838
2905,18-05-19,15:40:09,86.572,52.650
2906,18-05-19,15:45:09,87.710,53.987
2907,18-05-19,15:50:09,87.210,53.435
2908,18-05-19,15:55:09,87.985,55.095
2909,18-05-19,16:00:09,87.528,53.780
2910,18-05-19,16:05:09,88.259,51.875
2911,18-05-19,16:10:09,87.028,51.236
2912,18-05-19,16:15:09,86.572,51.106
2913,18-05-19,16:20:09,86.844,52.092
2914,18-05-19,16:25:09,84.407,53.699
2915,18-05-19,16:30:09,85.442,53.683
2916,18-05-19,16:35:09,86.572,52.168
2917,18-05-19,16:40:09,86.391,51.833
2918,18-05-19,16:45:09,85.984,51.481
2919,18-05-19,16:50:09,84.317,53.150
2920,18-05-19,16:55:09,84.004,54.145
2921,18-05-19,17:00:09,84.542,55.045
2922,18-05-19,17:05:09,85.127,52.892
2923,18-05-19,17:10:09,84.317,55.123
2924,18-05-19,17:15:09,83.824,55.210
2925,18-05-19,17:20:09,83.824,55.748
2926,18-05-19,17:25:09,83.511,56.670
2927,18-05-19,17:30:09,84.362,55.316
2928,18-05-19,17:35:09,84.407,56.396
2929,18-05-19,17:40:09,84.587,56.664
2930,18-05-19,17:45:09,84.632,55.718
2931,18-05-19,17:50:09,84.452,55.767
2932,18-05-19,17:55:09,86.029,54.271
2933,18-05-19,18:00:09,86.799,53.244
2934,18-05-19,18:05:09,88.579,51.350
2935,18-05-19,18:10:09,87.391,51.263
2936,18-05-19,18:15:09,87.802,52.485
2937,18-05-19,18:20:09,86.891,50.225
2938,18-05-19,18:25:09,85.757,51.046
2939,18-05-19,18:30:09,86.664,50.531
2940,18-05-19,18:35:09,86.391,50.156
2941,18-05-19,18:40:09,85.894,51.603
2942,18-05-19,18:45:09,84.182,53.299
2943,18-05-19,18:50:09,84.049,53.703
2944,18-05-19,18:55:09,83.869,53.657
2945,18-05-19,19:00:09,84.004,53.636
2946,18-05-19,19:05:09,84.182,51.732
2947,18-05-19,19:10:09,84.227,52.152
2948,18-05-19,19:15:09,84.049,54.085
2949,18-05-19,19:20:09,84.137,54.410
2950,18-05-19,19:25:09,84.227,53.589
2951,18-05-19,19:30:09,84.497,52.076
2952,18-05-19,19:35:09,84.407,53.667
2953,18-05-19,19:40:09,84.452,53.224
2954,18-05-19,19:45:09,84.407,52.549
2955,18-05-19,19:50:09,84.497,53.610
2956,18-05-19,19:55:09,84.272,53.370
2957,18-05-19,20:00:09,84.452,53.766
2958,18-05-19,20:05:09,84.227,54.703
2959,18-05-19,20:10:09,84.049,53.671
2960,18-05-19,20:15:09,84.049,54.371
2961,18-05-19,20:20:09,83.736,54.950
2962,18-05-19,20:25:09,83.242,55.322
2963,18-05-19,20:30:09,83.064,55.909
2964,18-05-19,20:35:09,82.530,56.936
2965,18-05-19,20:40:09,81.597,59.860
2966,18-05-19,20:45:09,81.199,60.539
2967,18-05-19,20:50:09,80.537,61.533
2968,18-05-19,20:55:09,80.713,61.209
2969,18-05-19,21:00:09,80.580,61.351
2970,18-05-19,21:05:09,79.788,63.463
2971,18-05-19,21:10:09,79.524,64.509
2972,18-05-19,21:15:09,79.041,64.981
2973,18-05-19,21:20:09,78.953,65.399
2974,18-05-19,21:25:09,78.996,65.464
2975,18-05-19,21:30:09,79.435,64.744
2976,18-05-19,21:35:09,79.173,64.994
2977,18-05-19,21:40:09,78.733,65.165
2978,18-05-19,21:45:09,78.296,66.457
2979,18-05-19,21:50:09,77.990,67.604
2980,18-05-19,21:55:09,77.990,66.488
2981,18-05-19,22:00:09,77.684,67.574
2982,18-05-19,22:05:09,77.509,67.496
2983,18-05-19,22:10:09,77.292,68.975
2984,18-05-19,22:15:09,77.029,68.799
2985,18-05-19,22:20:09,77.072,69.222
2986,18-05-19,22:25:09,76.942,70.638
2987,18-05-19,22:30:09,76.636,71.200
2988,18-05-19,22:35:09,76.246,72.931
2989,18-05-19,22:40:09,76.419,73.538
2990,18-05-19,22:45:09,76.158,73.832
2991,18-05-19,22:50:09,76.246,75.012
2992,18-05-19,22:55:09,76.725,74.772
2993,18-05-19,23:00:09,76.636,75.026
2994,18-05-19,23:05:09,76.332,75.022
2995,18-05-19,23:10:09,76.114,75.494
2996,18-05-19,23:15:09,76.071,75.722
2997,18-05-19,23:20:09,76.028,75.426
2998,18-05-19,23:25:09,75.551,75.955
2999,18-05-19,23:30:09,75.724,76.003
3000,18-05-19,23:35:09,75.898,75.674
3001,18-05-19,23:40:09,75.985,75.130
3002,18-05-19,23:45:09,75.942,74.833
3003,18-05-19,23:50:09,75.898,75.382
3004,18-05-19,23:55:09,76.332,74.583
3005,18-05-20,00:00:09,75.810,75.431
3006,18-05-20,00:05:09,75.508,76.560
3007,18-05-20,00:10:09,75.333,76.917
3008,18-05-20,00:15:09,75.247,77.023
3009,18-05-20,00:20:09,75.160,77.244
3010,18-05-20,00:25:09,74.813,77.638
3011,18-05-20,00:30:09,74.597,78.390
3012,18-05-20,00:35:09,74.813,78.702
3013,18-05-20,00:40:09,74.640,78.826
3014,18-05-20,00:45:09,74.943,78.660
3015,18-05-20,00:50:09,74.683,78.859
3016,18-05-20,00:55:09,74.338,79.363
3017,18-05-20,01:00:09,73.990,79.866
3018,18-05-20,01:05:09,73.645,80.423
3019,18-05-20,01:10:09,73.515,81.798
3020,18-05-20,01:15:09,73.818,82.400
3021,18-05-20,01:20:09,73.515,82.758
3022,18-05-20,01:25:09,73.342,84.002
3023,18-05-20,01:30:09,73.342,84.478
3024,18-05-20,01:35:09,73.299,84.136
3025,18-05-20,01:40:09,73.472,83.681
3026,18-05-20,01:45:09,73.558,83.017
3027,18-05-20,01:50:09,73.126,83.189
3028,18-05-20,01:55:09,73.083,83.773
3029,18-05-20,02:00:09,72.653,84.112
3030,18-05-20,02:05:09,72.351,84.633
3031,18-05-20,02:10:09,72.610,85.474
3032,18-05-20,02:15:09,72.826,85.111
3033,18-05-20,02:20:09,72.653,85.117
3034,18-05-20,02:25:09,73.170,84.148
3035,18-05-20,02:30:09,72.955,84.094
