"Plot Title:  10635597"
"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 10635597, SEN S/N: 10635597, LBL:  10635597_T)","RH, % (LGR S/N: 10635597, SEN S/N: 10635597, LBL:  10635597_RH)"
314,18-05-11,13:07:13,86.437,48.247
315,18-05-11,13:12:13,85.082,47.990
316,18-05-11,13:17:13,84.722,49.164
317,18-05-11,13:22:13,87.028,46.853
318,18-05-11,13:27:13,86.709,45.096
319,18-05-11,13:32:13,87.436,44.814
320,18-05-11,13:37:13,85.939,44.125
321,18-05-11,13:42:13,87.710,44.931
322,18-05-11,13:47:13,88.718,43.544
323,18-05-11,13:52:13,85.894,42.210
324,18-05-11,13:57:13,86.437,43.828
325,18-05-11,14:02:13,85.894,44.780
326,18-05-11,14:07:13,88.534,42.903
327,18-05-11,14:12:13,87.847,41.666
328,18-05-11,14:17:13,88.763,41.422
329,18-05-11,14:22:13,89.407,41.094
330,18-05-11,14:27:13,89.362,39.386
331,18-05-11,14:32:13,89.638,39.201
332,18-05-11,14:37:13,89.224,41.383
333,18-05-11,14:42:13,86.437,42.574
334,18-05-11,14:47:13,86.936,42.936
335,18-05-11,14:52:13,87.710,40.993
336,18-05-11,14:57:13,88.214,40.856
337,18-05-11,15:02:13,89.731,38.501
338,18-05-11,15:07:13,88.810,39.622
339,18-05-11,15:12:13,89.177,38.872
340,18-05-11,15:17:13,87.757,39.728
341,18-05-11,15:22:13,88.122,39.214
342,18-05-11,15:27:13,88.626,39.712
343,18-05-11,15:32:13,89.638,38.025
344,18-05-11,15:37:13,90.194,38.628
345,18-05-11,15:42:13,91.870,36.525
346,18-05-11,15:47:13,90.936,38.468
347,18-05-11,15:52:13,87.346,40.838
348,18-05-11,15:57:13,88.810,39.287
349,18-05-11,16:02:13,89.177,38.537
350,18-05-11,16:07:13,90.844,38.462
351,18-05-11,16:12:13,91.123,37.837
352,18-05-11,16:17:13,90.703,38.858
353,18-05-11,16:22:13,88.443,40.069
354,18-05-11,16:27:13,89.962,38.951
355,18-05-11,16:32:13,89.269,39.917
356,18-05-11,16:37:13,89.870,39.449
357,18-05-11,16:42:13,89.731,39.943
358,18-05-11,16:47:13,92.809,35.691
359,18-05-11,16:52:13,90.009,37.337
360,18-05-11,16:57:13,89.731,36.849
361,18-05-11,17:02:13,91.123,36.485
362,18-05-11,17:07:13,91.402,34.665
363,18-05-11,17:12:13,91.355,35.411
364,18-05-11,17:17:13,91.123,36.010
365,18-05-11,17:22:13,89.269,36.723
366,18-05-11,17:27:13,89.593,36.403
367,18-05-11,17:32:13,89.823,36.922
368,18-05-11,17:37:13,90.657,36.595
369,18-05-11,17:42:13,92.151,35.656
370,18-05-11,17:47:13,89.362,36.627
371,18-05-11,17:52:13,88.993,36.472
372,18-05-11,17:57:13,89.546,36.535
373,18-05-11,18:02:13,90.612,36.728
374,18-05-11,18:07:13,91.402,35.583
375,18-05-11,18:12:13,88.902,36.838
376,18-05-11,18:17:13,89.132,37.660
377,18-05-11,18:22:13,89.132,37.693
378,18-05-11,18:27:13,90.424,38.136
379,18-05-11,18:32:13,90.844,37.417
380,18-05-11,18:37:13,88.259,36.331
381,18-05-11,18:42:13,87.255,37.858
382,18-05-11,18:47:13,87.255,38.596
383,18-05-11,18:52:13,87.710,38.689
384,18-05-11,18:57:13,87.665,38.786
385,18-05-11,19:02:13,87.255,39.064
386,18-05-11,19:07:13,87.028,38.683
387,18-05-11,19:12:13,86.981,38.848
388,18-05-11,19:17:13,87.300,39.368
389,18-05-11,19:22:13,86.981,39.883
390,18-05-11,19:27:13,87.210,39.830
391,18-05-11,19:32:13,87.210,40.197
392,18-05-11,19:37:13,87.757,39.995
393,18-05-11,19:42:13,87.894,40.137
394,18-05-11,19:47:13,87.210,40.597
395,18-05-11,19:52:13,86.754,41.268
396,18-05-11,19:57:13,86.074,41.824
397,18-05-11,20:02:13,85.939,42.279
398,18-05-11,20:07:13,85.802,42.667
399,18-05-11,20:12:13,85.487,43.109
400,18-05-11,20:17:13,85.217,43.685
401,18-05-11,20:22:13,84.990,44.065
402,18-05-11,20:27:13,84.945,44.259
403,18-05-11,20:32:13,84.722,44.638
404,18-05-11,20:37:13,84.452,44.948
405,18-05-11,20:42:13,84.497,44.951
406,18-05-11,20:47:13,84.227,45.195
407,18-05-11,20:52:13,84.272,45.231
408,18-05-11,20:57:13,84.094,45.317
409,18-05-11,21:02:13,84.004,45.344
410,18-05-11,21:07:13,83.691,45.747
411,18-05-11,21:12:13,83.691,45.813
412,18-05-11,21:17:13,83.779,45.851
413,18-05-11,21:22:13,83.467,46.124
414,18-05-11,21:27:13,83.467,45.993
415,18-05-11,21:32:13,83.021,46.517
416,18-05-11,21:37:13,82.798,46.956
417,18-05-11,21:42:13,82.620,47.236
418,18-05-11,21:47:13,82.441,47.483
419,18-05-11,21:52:13,82.753,47.277
420,18-05-11,21:57:13,82.886,47.092
421,18-05-11,22:02:13,82.665,47.271
422,18-05-11,22:07:13,82.263,47.632
423,18-05-11,22:12:13,81.909,48.157
424,18-05-11,22:17:13,82.175,48.111
425,18-05-11,22:22:13,82.308,47.991
426,18-05-11,22:27:13,81.909,48.351
427,18-05-11,22:32:13,81.730,48.661
428,18-05-11,22:37:13,81.909,48.512
429,18-05-11,22:42:13,81.819,48.667
430,18-05-11,22:47:13,81.952,48.451
431,18-05-11,22:52:13,82.042,48.263
432,18-05-11,22:57:13,81.997,48.325
433,18-05-11,23:02:13,81.864,48.574
434,18-05-11,23:07:13,81.687,48.787
435,18-05-11,23:12:13,81.819,48.635
436,18-05-11,23:17:13,81.687,48.593
437,18-05-11,23:22:13,81.730,48.435
438,18-05-11,23:27:13,81.775,48.309
439,18-05-11,23:32:13,81.466,48.610
440,18-05-11,23:37:13,81.333,48.858
441,18-05-11,23:42:13,81.154,49.071
442,18-05-11,23:47:13,81.199,49.106
443,18-05-11,23:52:13,81.244,49.013
444,18-05-11,23:57:13,81.066,49.193
445,18-05-12,00:02:13,80.890,49.405
446,18-05-12,00:07:13,80.580,49.800
447,18-05-12,00:12:13,80.449,50.111
448,18-05-12,00:17:13,80.449,50.335
449,18-05-12,00:22:13,79.920,50.967
450,18-05-12,00:27:13,79.700,51.652
451,18-05-12,00:32:13,79.567,51.865
452,18-05-12,00:37:13,79.480,52.430
453,18-05-12,00:42:13,79.392,52.423
454,18-05-12,00:47:13,79.392,52.391
455,18-05-12,00:52:13,79.084,53.002
456,18-05-12,00:57:13,78.996,53.027
457,18-05-12,01:02:13,78.953,53.182
458,18-05-12,01:07:13,78.777,53.358
459,18-05-12,01:12:13,78.645,53.853
460,18-05-12,01:17:13,78.382,54.337
461,18-05-12,01:22:13,78.165,54.571
462,18-05-12,01:27:13,78.076,54.847
463,18-05-12,01:32:13,77.859,55.300
464,18-05-12,01:37:13,77.553,55.652
465,18-05-12,01:42:13,77.292,56.225
466,18-05-12,01:47:13,77.203,56.343
467,18-05-12,01:52:13,77.117,56.523
468,18-05-12,01:57:13,76.942,56.820
469,18-05-12,02:02:13,76.854,57.124
470,18-05-12,02:07:13,76.550,57.938
471,18-05-12,02:12:13,76.507,57.934
472,18-05-12,02:17:13,76.464,58.210
473,18-05-12,02:22:13,76.375,58.171
474,18-05-12,02:27:13,76.203,58.187
475,18-05-12,02:32:13,76.028,58.699
476,18-05-12,02:37:13,75.898,58.935
477,18-05-12,02:42:13,75.724,59.229
478,18-05-12,02:47:13,75.508,59.641
479,18-05-12,02:52:13,75.551,59.737
480,18-05-12,02:57:13,75.290,60.084
481,18-05-12,03:02:13,74.986,60.763
482,18-05-12,03:07:13,74.856,60.966
483,18-05-12,03:12:13,74.770,61.264
484,18-05-12,03:17:13,74.640,61.558
485,18-05-12,03:22:13,74.683,61.837
486,18-05-12,03:27:13,74.511,62.004
487,18-05-12,03:32:13,74.381,62.480
488,18-05-12,03:37:13,74.250,62.712
489,18-05-12,03:42:13,74.206,62.920
490,18-05-12,03:47:13,74.034,63.208
491,18-05-12,03:52:13,73.990,63.295
492,18-05-12,03:57:13,73.947,63.443
493,18-05-12,04:02:13,73.818,63.946
494,18-05-12,04:07:13,73.818,64.067
495,18-05-12,04:12:13,73.861,63.859
496,18-05-12,04:17:13,73.731,64.149
497,18-05-12,04:22:13,73.472,64.548
498,18-05-12,04:27:13,73.299,64.833
499,18-05-12,04:32:13,73.256,65.190
500,18-05-12,04:37:13,73.213,65.487
501,18-05-12,04:42:13,73.170,65.693
502,18-05-12,04:47:13,73.126,65.929
503,18-05-12,04:52:13,72.997,66.006
504,18-05-12,04:57:13,73.040,66.160
505,18-05-12,05:02:13,72.955,66.511
506,18-05-12,05:07:13,72.955,66.990
507,18-05-12,05:12:13,73.083,66.793
508,18-05-12,05:17:13,73.083,66.644
509,18-05-12,05:22:13,72.955,66.841
510,18-05-12,05:27:13,72.869,67.101
511,18-05-12,05:32:13,72.739,67.357
512,18-05-12,05:37:13,72.783,67.957
513,18-05-12,05:42:13,72.351,69.072
514,18-05-12,05:47:13,72.178,69.469
515,18-05-12,05:52:13,72.178,69.912
516,18-05-12,05:57:13,72.093,70.081
517,18-05-12,06:02:13,72.007,70.426
518,18-05-12,06:07:13,71.920,70.593
519,18-05-12,06:12:13,71.920,70.858
520,18-05-12,06:17:13,71.704,70.983
521,18-05-12,06:22:13,71.620,71.150
522,18-05-12,06:27:13,71.490,71.489
523,18-05-12,06:32:13,71.447,71.748
524,18-05-12,06:37:13,71.447,72.011
525,18-05-12,06:42:13,71.620,72.263
526,18-05-12,06:47:13,71.404,72.416
527,18-05-12,06:52:13,71.317,72.582
528,18-05-12,06:57:13,71.361,72.791
529,18-05-12,07:02:13,71.533,73.130
530,18-05-12,07:07:13,71.834,73.191
531,18-05-12,07:12:13,71.620,73.081
532,18-05-12,07:17:13,71.533,73.188
533,18-05-12,07:22:13,71.620,73.314
534,18-05-12,07:27:13,71.577,73.542
535,18-05-12,07:32:13,71.620,73.809
536,18-05-12,07:37:13,71.834,74.239
537,18-05-12,07:42:13,72.007,74.635
538,18-05-12,07:47:13,71.920,74.799
539,18-05-12,07:52:13,72.007,74.751
540,18-05-12,07:57:13,72.050,74.698
541,18-05-12,08:02:13,72.351,74.498
542,18-05-12,08:07:13,72.567,74.144
543,18-05-12,08:12:13,72.783,73.964
544,18-05-12,08:17:13,72.997,73.958
545,18-05-12,08:22:13,73.083,73.997
546,18-05-12,08:27:13,73.342,73.733
547,18-05-12,08:32:13,73.515,73.431
548,18-05-12,08:37:13,73.731,73.044
549,18-05-12,08:42:13,73.904,72.653
550,18-05-12,08:47:13,74.683,71.175
551,18-05-12,08:52:13,74.770,70.326
552,18-05-12,08:57:13,74.770,69.763
553,18-05-12,09:02:13,74.986,69.190
554,18-05-12,09:07:13,75.204,68.586
555,18-05-12,09:12:13,75.551,67.963
556,18-05-12,09:17:13,75.898,67.098
557,18-05-12,09:22:13,76.681,62.781
558,18-05-12,09:27:13,77.292,58.000
559,18-05-12,09:32:13,77.421,56.329
560,18-05-12,09:37:13,77.553,56.309
561,18-05-12,09:42:13,77.378,57.448
562,18-05-12,09:47:13,77.945,56.310
563,18-05-12,09:52:13,78.208,54.039
564,18-05-12,09:57:13,78.427,55.283
565,18-05-12,10:02:13,78.602,54.196
566,18-05-12,10:07:13,78.559,54.350
567,18-05-12,10:12:13,79.041,55.018
568,18-05-12,10:17:13,79.128,55.685
569,18-05-12,10:22:13,79.216,56.194
570,18-05-12,10:27:13,79.216,56.320
571,18-05-12,10:32:13,79.480,56.404
572,18-05-12,10:37:13,80.184,54.983
573,18-05-12,10:42:13,80.051,53.552
574,18-05-12,10:47:13,80.713,51.186
575,18-05-12,10:52:13,80.713,50.482
576,18-05-12,10:57:13,81.154,50.002
577,18-05-12,11:02:13,81.154,49.938
578,18-05-12,11:07:13,81.244,50.009
579,18-05-12,11:12:13,81.023,49.447
580,18-05-12,11:17:13,81.597,49.874
581,18-05-12,11:22:13,82.575,47.816
582,18-05-12,11:27:13,82.665,47.822
583,18-05-12,11:32:13,83.377,46.378
584,18-05-12,11:37:13,84.004,47.038
585,18-05-12,11:42:13,85.442,46.125
586,18-05-12,11:47:13,84.632,44.501
587,18-05-12,11:52:13,84.542,43.280
588,18-05-12,11:57:13,86.074,44.068
589,18-05-12,12:02:13,85.397,43.301
590,18-05-12,12:07:13,84.767,43.426
591,18-05-12,12:12:13,87.210,43.217
592,18-05-12,12:17:13,87.346,41.004
593,18-05-12,12:22:13,86.029,39.994
594,18-05-12,12:27:13,85.442,40.093
595,18-05-12,12:32:13,87.894,39.937
596,18-05-12,12:37:13,88.626,40.180
597,18-05-12,12:42:13,88.855,38.552
598,18-05-12,12:47:13,88.075,39.613
599,18-05-12,12:52:13,86.572,38.624
600,18-05-12,12:57:13,86.617,38.191
601,18-05-12,13:02:13,88.443,38.361
602,18-05-12,13:07:13,86.844,36.895
603,18-05-12,13:12:13,87.210,37.117
604,18-05-12,13:17:13,88.993,35.660
605,18-05-12,13:22:13,88.122,36.054
606,18-05-12,13:27:13,89.224,33.873
607,18-05-12,13:32:13,90.055,33.710
608,18-05-12,13:37:13,87.802,34.243
609,18-05-12,13:42:13,89.638,34.302
610,18-05-12,13:47:13,90.612,34.828
611,18-05-12,13:52:13,88.902,34.299
612,18-05-12,13:57:13,90.194,33.990
613,18-05-12,14:02:13,89.962,34.523
614,18-05-12,14:07:13,88.443,35.124
615,18-05-12,14:12:13,90.239,35.421
616,18-05-12,14:17:13,89.962,34.795
617,18-05-12,14:22:13,88.214,36.396
618,18-05-12,14:27:13,88.214,36.430
619,18-05-12,14:32:13,91.589,35.185
620,18-05-12,14:37:13,91.683,34.304
621,18-05-12,14:42:13,90.379,35.156
622,18-05-12,14:47:13,89.269,34.589
623,18-05-12,14:52:13,89.224,34.315
624,18-05-12,14:57:13,91.123,33.934
625,18-05-12,15:02:13,90.657,33.331
