"Plot Title:  10884524"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884524, SEN S/N: 10884524)","RH, % (LGR S/N: 10884524, SEN S/N: 10884524)","DewPt, °F (LGR S/N: 10884524, SEN S/N: 10884524)","Coupler Detached (LGR S/N: 10884524, SEN S/N: 10884524)","Bad Battery (LGR S/N: 10884524, SEN S/N: 10884524)","Coupler Attached (LGR S/N: 10884524, SEN S/N: 10884524)","Stopped (LGR S/N: 10884524, SEN S/N: 10884524)","End Of File (LGR S/N: 10884524, SEN S/N: 10884524)"
3648,03/20/19,03:50:00,43.306,52.045,27.381,,,,,
3649,03/20/19,04:00:00,43.122,52.120,27.244,,,,,
3650,03/20/19,04:10:00,42.984,51.870,27.003,,,,,
3651,03/20/19,04:20:00,43.122,51.582,27.000,,,,,
3652,03/20/19,04:30:00,43.075,51.698,27.010,,,,,
3653,03/20/19,04:40:00,43.534,50.805,27.025,,,,,
3654,03/20/19,04:50:00,43.396,50.764,26.877,,,,,
3655,03/20/19,05:00:00,42.847,51.410,26.665,,,,,
3656,03/20/19,05:10:00,42.433,52.273,26.672,,,,,
3657,03/20/19,05:20:00,42.433,52.452,26.751,,,,,
3658,03/20/19,05:30:00,43.075,51.548,26.942,,,,,
3659,03/20/19,05:40:00,42.800,51.287,26.566,,,,,
3660,03/20/19,05:50:00,42.847,51.111,26.528,,,,,
3661,03/20/19,06:00:00,42.247,52.050,26.400,,,,,
3662,03/20/19,06:10:00,42.433,52.035,26.564,,,,,
3663,03/20/19,06:20:00,42.800,51.586,26.703,,,,,
3664,03/20/19,06:30:00,42.708,51.280,26.478,,,,,
3665,03/20/19,06:40:00,42.525,51.385,26.355,,,,,
3666,03/20/19,06:50:00,42.570,51.448,26.425,,,,,
3667,03/20/19,07:00:00,42.570,51.389,26.398,,,,,
3668,03/20/19,07:10:00,42.892,50.665,26.364,,,,,
3669,03/20/19,07:20:00,43.122,50.292,26.402,,,,,
3670,03/20/19,07:30:00,43.259,49.912,26.352,,,,,
3671,03/20/19,07:40:00,43.624,49.427,26.460,,,,,
3672,03/20/19,07:50:00,43.808,48.776,26.316,,,,,
3673,03/20/19,08:00:00,44.127,48.740,26.591,,,,,
3674,03/20/19,08:10:00,44.263,48.962,26.825,,,,,
3675,03/20/19,08:20:00,44.582,48.895,27.088,,,,,
3676,03/20/19,08:30:00,44.901,48.979,27.423,,,,,
3677,03/20/19,08:40:00,45.806,48.622,28.083,,,,,
3678,03/20/19,08:50:00,46.526,48.128,28.503,,,,,
3679,03/20/19,09:00:00,47.557,46.919,28.843,,,,,
3680,03/20/19,09:10:00,48.360,45.686,28.936,,,,,
3681,03/20/19,09:20:00,49.737,42.398,28.384,,,,,
3682,03/20/19,09:30:00,50.488,40.880,28.179,,,,,
3683,03/20/19,09:40:00,51.809,39.922,28.791,,,,,
3684,03/20/19,09:50:00,52.115,37.594,27.597,,,,,
3685,03/20/19,10:00:00,52.029,37.016,27.142,,,,,
3686,03/20/19,10:10:00,53.341,36.195,27.761,,,,,
3687,03/20/19,10:20:00,54.473,34.715,27.739,,,,,
3688,03/20/19,10:30:00,54.387,34.517,27.522,,,,,
3689,03/20/19,10:40:00,54.995,33.968,27.664,,,,,
3690,03/20/19,10:50:00,55.819,33.753,28.233,,,,,
3691,03/20/19,11:00:00,56.858,33.483,28.949,,,,,
3692,03/20/19,11:10:00,56.556,33.077,28.380,,,,,
3693,03/20/19,11:20:00,57.420,32.013,28.324,,,,,
3694,03/20/19,11:30:00,56.858,31.594,27.505,,,,,
3695,03/20/19,11:40:00,58.109,31.132,28.233,,,,,
3696,03/20/19,11:50:00,58.195,30.742,27.993,,,,,
3697,03/20/19,12:00:00,58.239,30.351,27.711,,,,,
3698,03/20/19,12:10:00,59.099,29.338,27.610,,,,,
3699,03/20/19,12:20:00,58.498,28.980,26.782,,,,,
3700,03/20/19,12:30:00,58.669,28.327,26.362,,,,,
3701,03/20/19,12:40:00,59.401,27.664,26.402,,,,,
3702,03/20/19,12:50:00,60.346,27.606,27.162,,,,,
3703,03/20/19,13:00:00,59.099,26.189,24.777,,,,,
3704,03/20/19,13:10:00,61.547,26.459,27.124,,,,,
3705,03/20/19,13:20:00,60.948,25.699,25.878,,,,,
3706,03/20/19,13:30:00,60.474,25.412,25.196,,,,,
3707,03/20/19,13:40:00,61.720,25.262,26.105,,,,,
3708,03/20/19,13:50:00,60.991,25.232,25.455,,,,,
3709,03/20/19,14:00:00,61.633,24.722,25.488,,,,,
3710,03/20/19,14:10:00,61.462,24.916,25.540,,,,,
3711,03/20/19,14:20:00,62.276,25.016,26.332,,,,,
3712,03/20/19,14:30:00,60.260,23.728,23.299,,,,,
3713,03/20/19,14:40:00,61.248,23.127,23.488,,,,,
3714,03/20/19,14:50:00,62.019,24.536,25.624,,,,,
3715,03/20/19,15:00:00,61.804,24.393,25.297,,,,,
3716,03/20/19,15:10:00,61.977,24.937,25.997,,,,,
3717,03/20/19,15:20:00,62.191,24.744,25.983,,,,,
3718,03/20/19,15:30:00,62.406,25.089,26.514,,,,,
3719,03/20/19,15:40:00,61.075,24.029,24.301,,,,,
3720,03/20/19,15:50:00,60.861,24.087,24.183,,,,,
3721,03/20/19,16:00:00,61.376,24.276,24.813,,,,,
3722,03/20/19,16:10:00,61.290,24.641,25.115,,,,,
3723,03/20/19,16:20:00,61.205,23.966,24.346,,,,,
3724,03/20/19,16:30:00,61.075,24.163,24.442,,,,,
3725,03/20/19,16:40:00,60.604,23.742,23.603,,,,,
3726,03/20/19,16:50:00,60.775,23.782,23.790,,,,,
3727,03/20/19,17:00:00,60.433,23.668,23.380,,,,,
3728,03/20/19,17:10:00,60.690,23.812,23.749,,,,,
3729,03/20/19,17:20:00,60.818,23.951,24.004,,,,,
3730,03/20/19,17:30:00,60.775,24.688,24.726,,,,,
3731,03/20/19,17:40:00,60.517,24.409,24.224,,,,,
3732,03/20/19,17:50:00,60.303,25.004,24.643,,,,,
3733,03/20/19,18:00:00,60.174,25.333,24.861,,,,,
3734,03/20/19,18:10:00,59.445,25.036,23.947,,,,,
3735,03/20/19,18:20:00,59.659,24.777,23.869,,,,,
3736,03/20/19,18:30:00,59.315,25.098,23.898,,,,,
3737,03/20/19,18:40:00,58.368,26.258,24.217,,,,,
3738,03/20/19,18:50:00,57.893,26.371,23.918,,,,,
3739,03/20/19,19:00:00,56.944,26.895,23.592,,,,,
3740,03/20/19,19:10:00,56.642,27.179,23.592,,,,,
3741,03/20/19,19:20:00,56.122,27.916,23.806,,,,,
3742,03/20/19,19:30:00,55.515,28.186,23.520,,,,,
3743,03/20/19,19:40:00,54.865,29.011,23.666,,,,,
3744,03/20/19,19:50:00,54.430,29.777,23.929,,,,,
3745,03/20/19,20:00:00,54.691,30.378,24.645,,,,,
3746,03/20/19,20:10:00,54.865,30.778,25.119,,,,,
3747,03/20/19,20:20:00,56.512,29.415,25.434,,,,,
3748,03/20/19,20:30:00,56.642,29.158,25.329,,,,,
3749,03/20/19,20:40:00,54.604,31.157,25.192,,,,,
3750,03/20/19,20:50:00,55.992,30.145,25.590,,,,,
3751,03/20/19,21:00:00,55.125,30.268,24.935,,,,,
3752,03/20/19,21:10:00,54.126,31.263,24.858,,,,,
3753,03/20/19,21:20:00,53.078,32.834,25.140,,,,,
3754,03/20/19,21:30:00,52.072,34.393,25.387,,,,,
3755,03/20/19,21:40:00,52.554,34.612,25.968,,,,,
3756,03/20/19,21:50:00,52.378,34.860,25.986,,,,,
3757,03/20/19,22:00:00,51.852,35.056,25.657,,,,,
3758,03/20/19,22:10:00,51.105,36.166,25.752,,,,,
3759,03/20/19,22:20:00,50.929,36.985,26.141,,,,,
3760,03/20/19,22:30:00,50.664,37.637,26.328,,,,,
3761,03/20/19,22:40:00,50.268,37.551,25.918,,,,,
3762,03/20/19,22:50:00,49.914,37.625,25.650,,,,,
3763,03/20/19,23:00:00,50.356,37.936,26.245,,,,,
3764,03/20/19,23:10:00,50.664,38.525,26.895,,,,,
3765,03/20/19,23:20:00,50.709,38.591,26.976,,,,,
3766,03/20/19,23:30:00,50.445,38.955,26.967,,,,,
3767,03/20/19,23:40:00,51.148,38.870,27.547,,,,,
3768,03/20/19,23:50:00,50.533,40.285,27.862,,,,,
3769,03/21/19,00:00:00,50.576,41.231,28.467,,,,,
3770,03/21/19,00:10:00,49.959,41.505,28.069,,,,,
3771,03/21/19,00:20:00,49.604,43.293,28.771,,,,,
3772,03/21/19,00:30:00,49.294,44.328,29.061,,,,,
3773,03/21/19,00:40:00,48.538,45.451,28.976,,,,,
3774,03/21/19,00:50:00,49.782,42.806,28.657,,,,,
3775,03/21/19,01:00:00,50.533,40.725,28.126,,,,,
3776,03/21/19,01:10:00,50.621,39.786,27.639,,,,,
3777,03/21/19,01:20:00,50.533,39.781,27.556,,,,,
3778,03/21/19,01:30:00,50.797,39.102,27.376,,,,,
3779,03/21/19,01:40:00,50.797,38.660,27.099,,,,,
3780,03/21/19,01:50:00,51.017,38.324,27.084,,,,,
3781,03/21/19,02:00:00,51.148,38.300,27.187,,,,,
3782,03/21/19,02:10:00,51.589,37.182,26.859,,,,,
3783,03/21/19,02:20:00,51.501,37.209,26.798,,,,,
3784,03/21/19,02:30:00,51.458,37.493,26.944,,,,,
3785,03/21/19,02:40:00,51.852,37.675,27.415,,,,,
3786,03/21/19,02:50:00,51.370,38.313,27.392,,,,,
3787,03/21/19,03:00:00,51.458,38.382,27.514,,,,,
3788,03/21/19,03:10:00,51.062,39.245,27.702,,,,,
3789,03/21/19,03:20:00,51.062,39.434,27.819,,,,,
3790,03/21/19,03:30:00,50.841,39.547,27.691,,,,,
3791,03/21/19,03:40:00,50.400,39.773,27.432,,,,,
3792,03/21/19,03:50:00,50.268,40.520,27.765,,,,,
3793,03/21/19,04:00:00,50.180,41.049,28.000,,,,,
3794,03/21/19,04:10:00,49.825,41.559,27.981,,,,,
3795,03/21/19,04:20:00,49.959,42.006,28.359,,,,,
3796,03/21/19,04:30:00,49.825,42.403,28.468,,,,,
3797,03/21/19,04:40:00,49.649,42.860,28.567,,,,,
3798,03/21/19,04:50:00,49.338,43.679,28.744,,,,,
3799,03/21/19,05:00:00,49.383,44.303,29.127,,,,,
3800,03/21/19,05:10:00,49.737,44.544,29.583,,,,,
3801,03/21/19,05:20:00,49.471,45.300,29.748,,,,,
3802,03/21/19,05:30:00,49.471,46.380,30.319,,,,,
3803,03/21/19,05:40:00,48.983,47.329,30.362,,,,,
3804,03/21/19,05:50:00,49.294,48.117,31.048,,,,,
3805,03/21/19,06:00:00,49.516,48.928,31.658,,,,,
3806,03/21/19,06:10:00,49.338,49.738,31.892,,,,,
3807,03/21/19,06:20:00,49.561,50.333,32.385,,,,,
3808,03/21/19,06:30:00,49.471,50.903,32.578,,,,,
3809,03/21/19,06:40:00,49.204,51.791,32.751,,,,,
3810,03/21/19,06:50:00,49.294,52.703,33.256,,,,,
3811,03/21/19,07:00:00,49.161,53.053,33.292,,,,,
3812,03/21/19,07:10:00,49.073,53.587,33.453,,,,,
3813,03/21/19,07:20:00,49.428,53.826,33.892,,,,,
3814,03/21/19,07:30:00,49.471,53.830,33.935,,,,,
3815,03/21/19,07:40:00,49.338,54.149,33.953,,,,,
3816,03/21/19,07:50:00,49.294,55.043,34.309,,,,,
3817,03/21/19,08:00:00,49.383,55.767,34.709,,,,,
3818,03/21/19,08:10:00,49.383,56.273,34.929,,,,,
3819,03/21/19,08:20:00,49.782,56.812,35.533,,,,,
3820,03/21/19,08:30:00,50.445,57.345,36.383,,,,,
3821,03/21/19,08:40:00,51.148,57.406,37.072,,,,,
3822,03/21/19,08:50:00,51.062,58.407,37.413,,,,,
3823,03/21/19,09:00:00,51.413,58.882,37.942,,,,,
3824,03/21/19,09:10:00,52.378,58.375,38.640,,,,,
3825,03/21/19,09:20:00,53.078,58.199,39.223,,,,,
3826,03/21/19,09:30:00,54.300,56.932,39.828,,,,,
3827,03/21/19,09:40:00,54.691,56.275,39.907,,,,,
3828,03/21/19,09:50:00,55.168,54.597,39.601,,,,,
3829,03/21/19,10:00:00,55.863,53.350,39.672,,,,,
3830,03/21/19,10:10:00,56.295,52.287,39.571,,,,,
3831,03/21/19,10:20:00,56.512,52.090,39.677,,,,,
3832,03/21/19,10:30:00,57.592,49.931,39.614,,,,,
3833,03/21/19,10:40:00,57.506,49.616,39.376,,,,,
3834,03/21/19,10:50:00,59.099,49.239,40.654,,,,,
3835,03/21/19,11:00:00,57.893,49.150,39.497,,,,,
3836,03/21/19,11:10:00,56.988,49.793,38.988,,,,,
3837,03/21/19,11:20:00,58.239,48.524,39.492,,,,,
3838,03/21/19,11:30:00,57.850,48.155,38.941,,,,,
3839,03/21/19,11:40:00,58.455,47.296,39.042,,,,,
3840,03/21/19,11:50:00,58.842,46.855,39.160,,,,,
3841,03/21/19,12:00:00,59.056,44.990,38.329,,,,,
3842,03/21/19,12:10:00,61.119,46.074,40.816,,,,,
3843,03/21/19,12:20:00,57.247,49.040,38.844,,,,,
3844,03/21/19,12:30:00,59.142,50.047,41.106,,,,,
3845,03/21/19,12:40:00,58.066,49.966,40.071,,,,,
3846,03/21/19,12:50:00,58.109,51.017,40.636,,,,,
3847,03/21/19,13:00:00,56.815,54.429,41.061,,,,,
3848,03/21/19,13:10:00,57.160,54.912,41.605,,,,,
3849,03/21/19,13:20:00,56.685,55.629,41.486,,,,,
3850,03/21/19,13:30:00,57.204,54.734,41.563,,,,,
3851,03/21/19,13:40:00,57.463,54.816,41.844,,,,,
3852,03/21/19,13:50:00,58.971,53.660,42.712,,,,,
3853,03/21/19,14:00:00,56.556,53.557,40.413,,,,,
3854,03/21/19,14:10:00,57.376,53.105,40.966,,,,,
3855,03/21/19,14:20:00,56.165,53.495,40.023,,,,,
3856,03/21/19,14:30:00,58.282,51.369,40.969,,,,,
3857,03/21/19,14:40:00,59.702,50.151,41.675,,,,,
3858,03/21/19,14:50:00,58.712,49.334,40.345,,,,,
3859,03/21/19,15:00:00,58.712,46.534,38.869,,,,,
3860,03/21/19,15:10:00,58.109,47.365,38.763,,,,,
3861,03/21/19,15:20:00,57.333,48.737,38.768,,,,,
3862,03/21/19,15:30:00,57.463,48.963,39.004,,,,,
3863,03/21/19,15:40:00,58.455,47.825,39.322,,,,,
3864,03/21/19,15:50:00,57.679,47.987,38.694,,,,,
3865,03/21/19,16:00:00,57.893,48.158,38.982,,,,,
3866,03/21/19,16:10:00,57.722,47.710,38.590,,,,,
3867,03/21/19,16:20:00,57.549,47.542,38.341,,,,,
3868,03/21/19,16:30:00,58.325,46.444,38.464,,,,,
3869,03/21/19,16:40:00,59.056,45.210,38.453,,,,,
3870,03/21/19,16:50:00,59.445,44.764,38.556,,,,,
3871,03/21/19,17:00:00,58.626,45.776,38.376,,,,,
3872,03/21/19,17:10:00,58.325,45.442,37.915,,,,,
3873,03/21/19,17:20:00,58.541,45.520,38.154,,,,,
3874,03/21/19,17:30:00,58.582,45.052,37.933,,,,,
3875,03/21/19,17:40:00,58.325,44.689,37.494,,,,,
3876,03/21/19,17:50:00,58.755,43.647,37.290,,,,,
3877,03/21/19,18:00:00,58.368,43.653,36.941,,,,,
3878,03/21/19,18:10:00,58.455,43.785,37.096,,,,,
3879,03/21/19,18:20:00,58.325,44.123,37.171,,,,,
3880,03/21/19,18:30:00,58.325,44.312,37.279,,,,,
3881,03/21/19,18:40:00,58.455,43.848,37.132,,,,,
3882,03/21/19,18:50:00,58.282,43.395,36.714,,,,,
3883,03/21/19,19:00:00,57.765,44.054,36.622,,,,,
3884,03/21/19,19:10:00,57.420,44.753,36.703,,,,,
3885,03/21/19,19:20:00,57.506,44.791,36.804,,,,,
3886,03/21/19,19:30:00,56.815,45.401,36.513,,,,,
3887,03/21/19,19:40:00,56.599,45.730,36.496,,,,,
3888,03/21/19,19:50:00,56.556,45.977,36.592,,,,,
3889,03/21/19,20:00:00,56.295,46.427,36.597,,,,,
3890,03/21/19,20:10:00,56.079,46.785,36.592,,,,,
3891,03/21/19,20:20:00,55.690,47.192,36.450,,,,,
3892,03/21/19,20:30:00,55.299,47.908,36.466,,,,,
3893,03/21/19,20:40:00,55.125,48.205,36.460,,,,,
3894,03/21/19,20:50:00,54.820,48.861,36.516,,,,,
3895,03/21/19,21:00:00,54.734,49.224,36.621,,,,,
3896,03/21/19,21:10:00,54.734,49.593,36.806,,,,,
3897,03/21/19,21:20:00,54.865,49.849,37.054,,,,,
3898,03/21/19,21:30:00,54.909,49.545,36.943,,,,,
3899,03/21/19,21:40:00,54.604,49.645,36.712,,,,,
3900,03/21/19,21:50:00,54.604,49.645,36.712,,,,,
3901,03/21/19,22:00:00,54.300,49.991,36.603,,,,,
3902,03/21/19,22:10:00,54.387,50.304,36.838,,,,,
3903,03/21/19,22:20:00,53.951,51.097,36.822,,,,,
3904,03/21/19,22:30:00,53.602,51.984,36.925,,,,,
3905,03/21/19,22:40:00,53.559,53.347,37.524,,,,,
3906,03/21/19,22:50:00,53.515,54.401,37.967,,,,,
3907,03/21/19,23:00:00,52.992,55.381,37.918,,,,,
3908,03/21/19,23:10:00,52.554,56.214,37.877,,,,,
3909,03/21/19,23:20:00,52.072,56.651,37.614,,,,,
3910,03/21/19,23:30:00,51.589,56.341,37.027,,,,,
3911,03/21/19,23:40:00,50.223,56.285,35.722,,,,,
3912,03/21/19,23:50:00,49.561,56.347,35.127,,,,,
3913,03/22/19,00:00:00,48.895,56.469,34.554,,,,,
3914,03/22/19,00:10:00,48.450,56.876,34.309,,,,,
3915,03/22/19,00:20:00,48.049,57.403,34.156,,,,,
3916,03/22/19,00:30:00,47.647,57.516,33.825,,,,,
3917,03/22/19,00:40:00,47.199,57.063,33.215,,,,,
3918,03/22/19,00:50:00,46.796,56.792,32.720,,,,,
3919,03/22/19,01:00:00,46.436,55.873,31.993,,,,,
3920,03/22/19,01:10:00,46.166,54.246,31.033,,,,,
3921,03/22/19,01:20:00,45.806,54.454,30.787,,,,,
3922,03/22/19,01:30:00,45.534,54.313,30.472,,,,,
3923,03/22/19,01:40:00,45.307,54.354,30.277,,,,,
3924,03/22/19,01:50:00,45.082,55.018,30.355,,,,,
3925,03/22/19,02:00:00,44.764,55.850,30.414,,,,,
3926,03/22/19,02:10:00,44.582,55.509,30.099,,,,,
3927,03/22/19,02:20:00,44.400,55.405,29.883,,,,,
3928,03/22/19,02:30:00,44.263,55.364,29.737,,,,,
3929,03/22/19,02:40:00,43.990,55.606,29.586,,,,,
3930,03/22/19,02:50:00,43.808,55.857,29.520,,,,,
3931,03/22/19,03:00:00,43.671,56.287,29.574,,,,,
3932,03/22/19,03:10:00,43.488,56.947,29.676,,,,,
3933,03/22/19,03:20:00,43.351,57.053,29.592,,,,,
3934,03/22/19,03:30:00,43.122,57.472,29.548,,,,,
3935,03/22/19,03:40:00,42.984,58.104,29.676,,,,,
3936,03/22/19,03:50:00,42.755,58.550,29.638,,,,,
3937,03/22/19,04:00:00,42.478,59.369,29.705,,,,,
3938,03/22/19,04:10:00,42.386,59.825,29.797,,,,,
3939,03/22/19,04:20:00,42.202,60.445,29.863,,,,,
3940,03/22/19,04:30:00,42.109,60.956,29.973,,,,,
3941,03/22/19,04:40:00,41.925,61.227,29.901,,,,,
3942,03/22/19,04:50:00,41.740,61.670,29.894,,,,,
3943,03/22/19,05:00:00,41.693,62.240,30.065,,,,,
3944,03/22/19,05:10:00,41.648,62.780,30.223,,,,,
3945,03/22/19,05:20:00,41.601,63.118,30.304,,,,,
3946,03/22/19,05:30:00,41.508,63.737,30.443,,,,,
3947,03/22/19,05:40:00,41.463,64.245,30.583,,,,,
3948,03/22/19,05:50:00,41.322,64.317,30.477,,,,,
3949,03/22/19,06:00:00,41.184,64.644,30.463,,,,,
3950,03/22/19,06:10:00,41.043,64.857,30.405,,,,,
3951,03/22/19,06:20:00,40.998,65.192,30.481,,,,,
3952,03/22/19,06:30:00,40.998,65.475,30.582,,,,,
3953,03/22/19,06:40:00,40.951,65.866,30.675,,,,,
3954,03/22/19,06:50:00,41.043,66.327,30.925,,,,,
3955,03/22/19,07:00:00,41.043,66.778,31.082,,,,,
3956,03/22/19,07:10:00,41.090,67.288,31.303,,,,,
3957,03/22/19,07:20:00,41.137,67.265,31.339,,,,,
3958,03/22/19,07:30:00,41.463,67.214,31.635,,,,,
3959,03/22/19,07:40:00,41.740,67.046,31.843,,,,,
3960,03/22/19,07:50:00,42.017,66.539,31.932,,,,,
3961,03/22/19,08:00:00,42.525,65.714,32.126,,,,,
3962,03/22/19,08:10:00,43.259,64.451,32.373,,,,,
3963,03/22/19,08:20:00,43.716,63.266,32.373,,,,,
3964,03/22/19,08:30:00,44.263,62.226,32.502,,,,,
3965,03/22/19,08:40:00,45.082,61.088,32.842,,,,,
3966,03/22/19,08:50:00,45.262,60.321,32.713,,,,,
3967,03/22/19,09:00:00,45.534,59.501,32.644,,,,,
3968,03/22/19,09:10:00,45.896,58.685,32.657,,,,,
3969,03/22/19,09:20:00,46.526,57.536,32.779,,,,,
3970,03/22/19,09:30:00,47.557,56.028,33.111,,,,,
3971,03/22/19,09:40:00,48.049,54.939,33.098,,,,,
3972,03/22/19,09:50:00,49.428,52.804,33.426,,,,,
3973,03/22/19,10:00:00,49.649,51.946,33.235,,,,,
3974,03/22/19,10:10:00,50.621,51.174,33.773,,,,,
3975,03/22/19,10:20:00,51.678,49.334,33.854,,,,,
3976,03/22/19,10:30:00,52.554,46.722,33.325,,,,,
3977,03/22/19,10:40:00,53.602,47.260,34.570,,,,,
3978,03/22/19,10:50:00,54.734,47.341,35.652,,,,,
3979,03/22/19,11:00:00,53.865,44.669,33.415,,,,,
3980,03/22/19,11:10:00,54.734,44.572,34.155,,,,,
3981,03/22/19,11:20:00,55.558,43.719,34.426,,,,,
3982,03/22/19,11:30:00,55.602,43.062,34.088,,,,,
3983,03/22/19,11:40:00,56.512,42.365,34.506,,,,,
3984,03/22/19,11:50:00,57.290,41.908,34.939,,,,,
3985,03/22/19,12:00:00,57.290,41.402,34.633,,,,,
3986,03/22/19,12:10:00,58.455,38.924,34.131,,,,,
3987,03/22/19,12:20:00,58.411,36.801,32.684,,,,,
3988,03/22/19,12:30:00,58.411,36.963,32.794,,,,,
3989,03/22/19,12:40:00,60.260,37.648,34.905,,,,,
3990,03/22/19,12:50:00,60.517,39.175,36.144,,,,,
3991,03/22/19,13:00:00,60.433,37.303,34.826,,,,,
3992,03/22/19,13:10:00,60.948,37.332,35.305,,,,,
3993,03/22/19,13:20:00,61.891,36.479,35.557,,,,,
3994,03/22/19,13:30:00,62.233,35.198,34.950,,,,,
3995,03/22/19,13:40:00,63.176,34.531,35.294,,,,,
3996,03/22/19,13:50:00,62.191,35.065,34.815,,,,,
3997,03/22/19,14:00:00,62.661,34.405,34.747,,,,,
3998,03/22/19,14:10:00,63.648,34.032,35.335,,,,,
3999,03/22/19,14:20:00,64.459,33.746,35.836,,,,,
4000,03/22/19,14:30:00,64.375,34.168,36.079,,,,,
4001,03/22/19,14:40:00,64.204,32.879,34.941,,,,,
4002,03/22/19,14:50:00,64.632,32.670,35.154,,,,,
4003,03/22/19,15:00:00,63.903,33.127,34.871,,,,,
4004,03/22/19,15:10:00,65.059,32.922,35.726,,,,,
4005,03/22/19,15:20:00,64.803,31.358,34.250,,,,,
4006,03/22/19,15:30:00,65.059,31.172,34.322,,,,,
4007,03/22/19,15:40:00,64.332,29.579,32.346,,,,,
4008,03/22/19,15:50:00,64.033,29.034,31.611,,,,,
4009,03/22/19,16:00:00,64.803,31.060,34.005,,,,,
4010,03/22/19,16:10:00,64.803,31.887,34.680,,,,,
4011,03/22/19,16:20:00,64.845,31.988,34.799,,,,,
4012,03/22/19,16:30:00,64.503,32.367,34.803,,,,,
4013,03/22/19,16:40:00,64.546,31.379,34.045,,,,,
4014,03/22/19,16:50:00,64.375,31.899,34.317,,,,,
4015,03/22/19,17:00:00,64.717,31.718,34.468,,,,,
4016,03/22/19,17:10:00,64.247,32.321,34.542,,,,,
4017,03/22/19,17:20:00,63.775,32.462,34.241,,,,,
4018,03/22/19,17:30:00,63.689,32.787,34.419,,,,,
4019,03/22/19,17:40:00,63.390,32.838,34.196,,,,,
4020,03/22/19,17:50:00,63.347,32.835,34.158,,,,,
4021,03/22/19,18:00:00,63.133,33.022,34.113,,,,,
4022,03/22/19,18:10:00,62.919,33.273,34.120,,,,,
4023,03/22/19,18:20:00,62.490,33.742,34.101,,,,,
4024,03/22/19,18:30:00,62.105,34.213,34.113,,,,,
4025,03/22/19,18:40:00,61.633,34.677,34.039,,,,,
4026,03/22/19,18:50:00,61.032,35.393,34.029,,,,,
4027,03/22/19,19:00:00,60.991,35.391,33.989,,,,,
4028,03/22/19,19:10:00,60.433,35.977,33.910,,,,,
4029,03/22/19,19:20:00,60.174,36.254,33.876,,,,,
4030,03/22/19,19:30:00,59.959,36.307,33.721,,,,,
4031,03/22/19,19:40:00,59.788,36.621,33.786,,,,,
4032,03/22/19,19:50:00,59.142,37.552,33.845,,,,,
4033,03/22/19,20:00:00,59.229,37.524,33.903,,,,,
4034,03/22/19,20:10:00,58.798,38.046,33.867,,,,,
4035,03/22/19,20:20:00,58.755,38.236,33.953,,,,,
4036,03/22/19,20:30:00,58.669,38.328,33.937,,,,,
4037,03/22/19,20:40:00,58.368,38.727,33.928,,,,,
4038,03/22/19,20:50:00,58.195,38.972,33.931,,,,,
4039,03/22/19,21:00:00,57.765,39.618,33.957,,,,,
4040,03/22/19,21:10:00,57.333,40.324,34.012,,,,,
4041,03/22/19,21:20:00,57.160,40.695,34.086,,,,,
4042,03/22/19,21:30:00,56.858,41.248,34.151,,,,,
4043,03/22/19,21:40:00,56.685,41.680,34.255,,,,,
4044,03/22/19,21:50:00,56.512,41.922,34.243,,,,,
4045,03/22/19,22:00:00,56.469,42.172,34.353,,,,,
4046,03/22/19,22:10:00,56.251,42.632,34.428,,,,,
4047,03/22/19,22:20:00,55.992,43.119,34.475,,,,,
4048,03/22/19,22:30:00,55.602,43.690,34.450,,,,,
4049,03/22/19,22:40:00,55.256,44.263,34.457,,,,,
4050,03/22/19,22:50:00,54.995,44.464,34.333,,,,,
4051,03/22/19,23:00:00,54.691,44.944,34.322,,,,,
4052,03/22/19,23:10:00,54.473,45.303,34.320,,,,,
4053,03/22/19,23:20:00,54.212,45.783,34.344,,,,,
4054,03/22/19,23:30:00,54.212,45.783,34.344,,,,,
4055,03/22/19,23:40:00,54.037,46.331,34.479,,,,,
4056,03/22/19,23:50:00,53.865,46.597,34.461,,,,,
4057,03/23/19,00:00:00,53.733,46.929,34.516,,,,,
4058,03/23/19,00:10:00,53.209,47.479,34.324,,,,,
4059,03/23/19,00:20:00,52.817,47.728,34.092,,,,,
4060,03/23/19,00:30:00,52.203,48.453,33.897,,,,,
4061,03/23/19,00:40:00,51.458,49.410,33.688,,,,,
4062,03/23/19,00:50:00,51.589,50.244,34.221,,,,,
4063,03/23/19,01:00:00,50.974,50.532,33.791,,,,,
4064,03/23/19,01:10:00,50.445,51.191,33.616,,,,,
4065,03/23/19,01:20:00,50.709,51.969,34.230,,,,,
4066,03/23/19,01:30:00,51.193,51.522,34.470,,,,,
4067,03/23/19,01:40:00,51.764,49.861,34.196,,,,,
4068,03/23/19,01:50:00,51.413,49.681,33.782,,,,,
4069,03/23/19,02:00:00,50.621,50.566,33.481,,,,,
4070,03/23/19,02:10:00,50.886,50.495,33.692,,,,,
4071,03/23/19,02:20:00,50.886,50.038,33.469,,,,,
4072,03/23/19,02:30:00,50.180,50.472,33.026,,,,,
4073,03/23/19,02:40:00,50.311,50.664,33.242,,,,,
4074,03/23/19,02:50:00,49.604,50.944,32.720,,,,,
4075,03/23/19,03:00:00,49.428,51.687,32.907,,,,,
