"Plot Title:  10635577"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10635577, SEN S/N: 10635577, LBL:  10635577_T)","RH, % (LGR S/N: 10635577, SEN S/N: 10635577, LBL:  10635577_RH)","DewPt, °F (LGR S/N: 10635577, SEN S/N: 10635577)","Bad Battery (LGR S/N: 10635577, SEN S/N: 10635577)","Coupler Detached (LGR S/N: 10635577, SEN S/N: 10635577)","Good Battery (LGR S/N: 10635577, SEN S/N: 10635577)","Coupler Attached (LGR S/N: 10635577, SEN S/N: 10635577)","Stopped (LGR S/N: 10635577, SEN S/N: 10635577)","End Of File (LGR S/N: 10635577, SEN S/N: 10635577)"
18105,07/01/19,13:20:00,90.009,53.039,71.211,,,,,,
18106,07/01/19,13:30:00,91.589,46.306,68.725,,,,,,
18107,07/01/19,13:40:00,91.402,47.741,69.442,,,,,,
18108,07/01/19,13:50:00,91.263,48.550,69.802,,,,,,
18109,07/01/19,14:00:00,91.542,49.583,70.669,,,,,,
18110,07/01/19,14:10:00,92.667,49.565,71.692,,,,,,
18111,07/01/19,14:20:00,90.424,50.350,70.090,,,,,,
18112,07/01/19,14:30:00,91.636,47.527,69.525,,,,,,
18113,07/01/19,14:40:00,91.308,53.170,72.487,,,,,,
18114,07/01/19,14:50:00,90.100,56.795,73.279,,,,,,
18115,07/01/19,15:00:00,90.471,57.048,73.755,,,,,,
18116,07/01/19,15:10:00,90.750,54.576,72.727,,,,,,
18117,07/01/19,15:20:00,91.870,53.374,73.117,,,,,,
18118,07/01/19,15:30:00,90.750,53.192,71.982,,,,,,
18119,07/01/19,15:40:00,91.589,50.337,71.152,,,,,,
18120,07/01/19,15:50:00,92.151,47.332,69.874,,,,,,
18121,07/01/19,16:00:00,92.620,45.416,69.098,,,,,,
18122,07/01/19,16:10:00,92.338,44.337,68.144,,,,,,
18123,07/01/19,16:20:00,92.386,44.937,68.576,,,,,,
18124,07/01/19,16:30:00,91.776,45.030,68.085,,,,,,
18125,07/01/19,16:40:00,91.402,45.138,67.816,,,,,,
18126,07/01/19,16:50:00,91.449,44.711,67.582,,,,,,
18127,07/01/19,17:00:00,91.963,43.748,67.417,,,,,,
18128,07/01/19,17:10:00,91.776,44.301,67.611,,,,,,
18129,07/01/19,17:20:00,91.589,44.355,67.478,,,,,,
18130,07/01/19,17:30:00,91.076,46.239,68.218,,,,,,
18131,07/01/19,17:40:00,90.936,46.690,68.373,,,,,,
18132,07/01/19,17:50:00,90.982,47.777,69.082,,,,,,
18133,07/01/19,18:00:00,90.612,48.701,69.296,,,,,,
18134,07/01/19,18:10:00,90.612,49.843,69.967,,,,,,
18135,07/01/19,18:20:00,89.915,51.190,70.099,,,,,,
18136,07/01/19,18:30:00,89.731,51.856,70.302,,,,,,
18137,07/01/19,18:40:00,88.810,53.911,70.572,,,,,,
18138,07/01/19,18:50:00,87.710,56.664,70.981,,,,,,
18139,07/01/19,19:00:00,87.483,57.407,71.141,,,,,,
18140,07/01/19,19:10:00,86.844,58.112,70.894,,,,,,
18141,07/01/19,19:20:00,86.211,58.878,70.673,,,,,,
18142,07/01/19,19:30:00,84.990,60.964,70.518,,,,,,
18143,07/01/19,19:40:00,84.362,62.524,70.639,,,,,,
18144,07/01/19,19:50:00,83.511,64.206,70.583,,,,,,
18145,07/01/19,20:00:00,83.959,64.554,71.161,,,,,,
18146,07/01/19,20:10:00,83.287,65.993,71.145,,,,,,
18147,07/01/19,20:20:00,82.308,67.209,70.722,,,,,,
18148,07/01/19,20:30:00,81.775,68.671,70.815,,,,,,
18149,07/01/19,20:40:00,81.244,69.431,70.614,,,,,,
18150,07/01/19,20:50:00,80.802,70.287,70.529,,,,,,
18151,07/01/19,21:00:00,80.580,70.833,70.533,,,,,,
18152,07/01/19,21:10:00,80.802,70.946,70.788,,,,,,
18153,07/01/19,21:20:00,80.625,71.375,70.786,,,,,,
18154,07/01/19,21:30:00,80.713,71.593,70.956,,,,,,
18155,07/01/19,21:40:00,80.757,71.479,70.954,,,,,,
18156,07/01/19,21:50:00,80.668,72.006,71.073,,,,,,
18157,07/01/19,22:00:00,80.449,72.518,71.056,,,,,,
18158,07/01/19,22:10:00,79.700,73.210,70.597,,,,,,
18159,07/01/19,22:20:00,79.788,74.636,71.215,,,,,,
18160,07/01/19,22:30:00,80.139,74.645,71.559,,,,,,
18161,07/01/19,22:40:00,80.272,74.747,71.724,,,,,,
18162,07/01/19,22:50:00,80.096,74.993,71.645,,,,,,
18163,07/01/19,23:00:00,79.480,75.631,71.281,,,,,,
18164,07/01/19,23:10:00,78.865,77.547,71.371,,,,,,
18165,07/01/19,23:20:00,78.690,78.311,71.470,,,,,,
18166,07/01/19,23:30:00,78.645,78.509,71.496,,,,,,
18167,07/01/19,23:40:00,78.690,79.265,71.802,,,,,,
18168,07/01/19,23:50:00,79.524,78.029,72.183,,,,,,
18169,07/02/19,00:00:00,78.953,78.631,71.838,,,,,,
18170,07/02/19,00:10:00,78.733,79.155,71.807,,,,,,
18171,07/02/19,00:20:00,77.727,80.563,71.305,,,,,,
18172,07/02/19,00:30:00,77.421,81.613,71.357,,,,,,
18173,07/02/19,00:40:00,77.203,82.783,71.528,,,,,,
18174,07/02/19,00:50:00,76.636,83.252,71.125,,,,,,
18175,07/02/19,01:00:00,76.071,84.396,70.938,,,,,,
18176,07/02/19,01:10:00,76.375,84.659,71.319,,,,,,
18177,07/02/19,01:20:00,76.158,84.435,71.035,,,,,,
18178,07/02/19,01:30:00,76.246,84.502,71.141,,,,,,
18179,07/02/19,01:40:00,76.246,84.502,71.141,,,,,,
18180,07/02/19,01:50:00,76.114,84.683,71.071,,,,,,
18181,07/02/19,02:00:00,75.724,85.084,70.812,,,,,,
18182,07/02/19,02:10:00,75.204,85.718,70.498,,,,,,
18183,07/02/19,02:20:00,74.943,86.466,70.473,,,,,,
18184,07/02/19,02:30:00,74.770,86.666,70.363,,,,,,
18185,07/02/19,02:40:00,74.856,87.205,70.614,,,,,,
18186,07/02/19,02:50:00,74.424,87.704,70.338,,,,,,
18187,07/02/19,03:00:00,74.727,87.632,70.615,,,,,,
18188,07/02/19,03:10:00,74.338,88.052,70.358,,,,,,
18189,07/02/19,03:20:00,74.813,87.837,70.763,,,,,,
18190,07/02/19,03:30:00,74.597,87.726,70.516,,,,,,
18191,07/02/19,03:40:00,73.818,88.012,69.832,,,,,,
18192,07/02/19,03:50:00,73.990,88.448,70.133,,,,,,
18193,07/02/19,04:00:00,73.386,88.974,69.690,,,,,,
18194,07/02/19,04:10:00,73.861,89.201,70.228,,,,,,
18195,07/02/19,04:20:00,73.558,89.326,69.966,,,,,,
18196,07/02/19,04:30:00,72.696,89.704,69.222,,,,,,
18197,07/02/19,04:40:00,73.558,90.120,70.200,,,,,,
18198,07/02/19,04:50:00,73.602,90.153,70.252,,,,,,
18199,07/02/19,05:00:00,73.904,89.619,70.396,,,,,,
18200,07/02/19,05:10:00,73.558,89.326,69.966,,,,,,
18201,07/02/19,05:20:00,73.602,89.469,70.052,,,,,,
18202,07/02/19,05:30:00,73.472,89.753,70.007,,,,,,
18203,07/02/19,05:40:00,73.818,89.744,70.347,,,,,,
18204,07/02/19,05:50:00,74.424,89.303,70.817,,,,,,
18205,07/02/19,06:00:00,74.899,88.870,71.159,,,,,,
18206,07/02/19,06:10:00,75.290,88.425,71.413,,,,,,
18207,07/02/19,06:20:00,75.463,87.866,71.415,,,,,,
18208,07/02/19,06:30:00,75.810,87.662,71.697,,,,,,
18209,07/02/19,06:40:00,77.160,87.056,72.844,,,,,,
18210,07/02/19,06:50:00,79.216,84.674,74.120,,,,,,
18211,07/02/19,07:00:00,79.304,82.667,73.551,,,,,,
18212,07/02/19,07:10:00,80.096,81.331,73.881,,,,,,
18213,07/02/19,07:20:00,81.421,80.449,74.876,,,,,,
18214,07/02/19,07:30:00,81.687,79.147,74.683,,,,,,
18215,07/02/19,07:40:00,81.730,78.396,74.462,,,,,,
18216,07/02/19,07:50:00,82.976,76.604,75.029,,,,,,
18217,07/02/19,08:00:00,83.422,75.680,75.123,,,,,,
18218,07/02/19,08:10:00,83.556,74.867,74.950,,,,,,
18219,07/02/19,08:20:00,84.004,74.232,75.142,,,,,,
18220,07/02/19,08:30:00,84.407,73.143,75.117,,,,,,
18221,07/02/19,08:40:00,85.307,71.077,75.173,,,,,,
18222,07/02/19,08:50:00,86.164,67.858,74.678,,,,,,
18223,07/02/19,09:00:00,86.391,65.950,74.082,,,,,,
18224,07/02/19,09:10:00,86.211,64.609,73.323,,,,,,
18225,07/02/19,09:20:00,87.118,63.114,73.515,,,,,,
18226,07/02/19,09:30:00,87.802,61.304,73.326,,,,,,
18227,07/02/19,09:40:00,87.573,61.065,73.000,,,,,,
18228,07/02/19,09:50:00,88.259,60.310,73.288,,,,,,
18229,07/02/19,10:00:00,87.802,60.804,73.090,,,,,,
18230,07/02/19,10:10:00,89.776,59.937,74.536,,,,,,
18231,07/02/19,10:20:00,88.993,59.176,73.431,,,,,,
18232,07/02/19,10:30:00,89.499,58.777,73.710,,,,,,
18233,07/02/19,10:40:00,89.454,58.456,73.510,,,,,,
18234,07/02/19,10:50:00,89.776,55.940,72.538,,,,,,
18235,07/02/19,11:00:00,89.731,56.956,73.017,,,,,,
18236,07/02/19,11:10:00,90.239,54.022,71.958,,,,,,
18237,07/02/19,11:20:00,89.362,54.243,71.262,,,,,,
18238,07/02/19,11:30:00,89.962,53.968,71.672,,,,,,
18239,07/02/19,11:40:00,91.029,53.439,72.374,,,,,,
18240,07/02/19,11:50:00,90.286,53.027,71.461,,,,,,
18241,07/02/19,12:00:00,91.870,50.520,71.515,,,,,,
18242,07/02/19,12:10:00,91.449,51.432,71.649,,,,,,
18243,07/02/19,12:20:00,90.982,51.949,71.510,,,,,,
18244,07/02/19,12:30:00,91.917,47.151,69.550,,,,,,
18245,07/02/19,12:40:00,92.386,47.578,70.239,,,,,,
18246,07/02/19,12:50:00,91.776,48.521,70.254,,,,,,
18247,07/02/19,13:00:00,92.151,52.295,72.781,,,,,,
18248,07/02/19,13:10:00,92.950,47.089,70.453,,,,,,
18249,07/02/19,13:20:00,92.527,48.409,70.873,,,,,,
18250,07/02/19,13:30:00,92.291,46.715,69.620,,,,,,
18251,07/02/19,13:40:00,92.667,47.531,70.468,,,,,,
18252,07/02/19,13:50:00,93.470,45.836,70.137,,,,,,
18253,07/02/19,14:00:00,94.181,45.252,70.407,,,,,,
18254,07/02/19,14:10:00,93.659,44.488,69.436,,,,,,
18255,07/02/19,14:20:00,92.950,42.243,67.287,,,,,,
18256,07/02/19,14:30:00,93.897,42.301,68.176,,,,,,
18257,07/02/19,14:40:00,94.849,42.258,69.003,,,,,,
18258,07/02/19,14:50:00,94.372,41.257,67.872,,,,,,
18259,07/02/19,15:00:00,93.045,42.917,67.833,,,,,,
18260,07/02/19,15:10:00,93.328,43.601,68.549,,,,,,
18261,07/02/19,15:20:00,94.372,43.133,69.174,,,,,,
18262,07/02/19,15:30:00,94.276,41.721,68.113,,,,,,
18263,07/02/19,15:40:00,93.992,40.965,67.325,,,,,,
18264,07/02/19,15:50:00,93.470,43.010,68.279,,,,,,
18265,07/02/19,16:00:00,93.848,43.701,69.085,,,,,,
18266,07/02/19,16:10:00,93.943,42.906,68.634,,,,,,
18267,07/02/19,16:20:00,93.706,43.692,68.950,,,,,,
18268,07/02/19,16:30:00,93.612,43.286,68.592,,,,,,
18269,07/02/19,16:40:00,94.134,44.817,70.081,,,,,,
18270,07/02/19,16:50:00,95.088,42.541,69.411,,,,,,
18271,07/02/19,17:00:00,94.609,42.813,69.170,,,,,,
18272,07/02/19,17:10:00,93.992,43.476,69.062,,,,,,
18273,07/02/19,17:20:00,93.897,44.536,69.681,,,,,,
18274,07/02/19,17:30:00,93.281,44.364,69.012,,,,,,
18275,07/02/19,17:40:00,92.950,44.442,68.765,,,,,,
18276,07/02/19,17:50:00,93.186,45.154,69.442,,,,,,
18277,07/02/19,18:00:00,93.045,45.145,69.309,,,,,,
18278,07/02/19,18:10:00,92.527,45.377,68.988,,,,,,
18279,07/02/19,18:20:00,92.244,45.854,69.037,,,,,,
18280,07/02/19,18:30:00,91.776,45.361,68.297,,,,,,
18281,07/02/19,18:40:00,91.963,45.505,68.560,,,,,,
18282,07/02/19,18:50:00,91.449,46.395,68.655,,,,,,
18283,07/02/19,19:00:00,90.471,48.234,68.889,,,,,,
18284,07/02/19,19:10:00,89.823,49.591,69.098,,,,,,
18285,07/02/19,19:20:00,88.626,51.224,68.931,,,,,,
18286,07/02/19,19:30:00,87.255,53.247,68.774,,,,,,
18287,07/02/19,19:40:00,86.211,55.114,68.790,,,,,,
18288,07/02/19,19:50:00,84.722,57.306,68.509,,,,,,
18289,07/02/19,20:00:00,84.227,58.428,68.596,,,,,,
18290,07/02/19,20:10:00,83.869,59.400,68.725,,,,,,
18291,07/02/19,20:20:00,84.049,60.196,69.271,,,,,,
18292,07/02/19,20:30:00,83.556,61.243,69.292,,,,,,
18293,07/02/19,20:40:00,82.665,63.297,69.379,,,,,,
18294,07/02/19,20:50:00,83.242,63.873,70.183,,,,,,
18295,07/02/19,21:00:00,82.575,65.222,70.135,,,,,,
18296,07/02/19,21:10:00,82.263,66.383,70.333,,,,,,
18297,07/02/19,21:20:00,81.775,67.400,70.293,,,,,,
18298,07/02/19,21:30:00,81.597,68.170,70.441,,,,,,
18299,07/02/19,21:40:00,81.466,69.002,70.651,,,,,,
18300,07/02/19,21:50:00,81.023,69.649,70.488,,,,,,
18301,07/02/19,22:00:00,80.404,70.396,70.191,,,,,,
18302,07/02/19,22:10:00,80.713,70.907,70.689,,,,,,
18303,07/02/19,22:20:00,80.361,71.735,70.671,,,,,,
18304,07/02/19,22:30:00,80.537,71.664,70.813,,,,,,
18305,07/02/19,22:40:00,80.184,72.134,70.655,,,,,,
18306,07/02/19,22:50:00,80.227,72.257,70.745,,,,,,
18307,07/02/19,23:00:00,80.272,72.678,70.948,,,,,,
18308,07/02/19,23:10:00,80.051,73.099,70.894,,,,,,
18309,07/02/19,23:20:00,79.831,73.667,70.896,,,,,,
18310,07/02/19,23:30:00,81.199,72.210,71.663,,,,,,
18311,07/02/19,23:40:00,81.333,71.568,71.542,,,,,,
18312,07/02/19,23:50:00,80.802,72.466,71.377,,,,,,
18313,07/03/19,00:00:00,80.227,73.236,71.118,,,,,,
18314,07/03/19,00:10:00,80.713,73.110,71.539,,,,,,
18315,07/03/19,00:20:00,80.625,73.575,71.629,,,,,,
18316,07/03/19,00:30:00,79.655,74.327,70.972,,,,,,
18317,07/03/19,00:40:00,79.612,75.322,71.298,,,,,,
18318,07/03/19,00:50:00,78.559,76.026,70.531,,,,,,
18319,07/03/19,01:00:00,78.251,77.826,70.875,,,,,,
18320,07/03/19,01:10:00,77.770,78.697,70.709,,,,,,
18321,07/03/19,01:20:00,78.865,77.576,71.382,,,,,,
18322,07/03/19,01:30:00,78.996,77.213,71.382,,,,,,
18323,07/03/19,01:40:00,79.655,76.294,71.694,,,,,,
18324,07/03/19,01:50:00,79.261,76.659,71.440,,,,,,
18325,07/03/19,02:00:00,78.645,77.406,71.109,,,,,,
18326,07/03/19,02:10:00,78.602,77.895,71.238,,,,,,
18327,07/03/19,02:20:00,78.733,77.765,71.321,,,,,,
18328,07/03/19,02:30:00,78.910,77.930,71.550,,,,,,
18329,07/03/19,02:40:00,78.777,78.002,71.447,,,,,,
18330,07/03/19,02:50:00,78.382,78.160,71.119,,,,,,
18331,07/03/19,03:00:00,77.464,79.527,70.696,,,,,,
18332,07/03/19,03:10:00,76.636,80.920,70.358,,,,,,
18333,07/03/19,03:20:00,76.289,82.076,70.399,,,,,,
18334,07/03/19,03:30:00,76.942,81.955,71.001,,,,,,
18335,07/03/19,03:40:00,76.636,82.231,70.792,,,,,,
18336,07/03/19,03:50:00,76.899,82.206,71.040,,,,,,
18337,07/03/19,04:00:00,76.246,82.836,70.606,,,,,,
18338,07/03/19,04:10:00,75.810,83.632,70.435,,,,,,
18339,07/03/19,04:20:00,75.029,84.351,69.897,,,,,,
18340,07/03/19,04:30:00,75.290,84.945,70.342,,,,,,
18341,07/03/19,04:40:00,75.117,85.343,70.295,,,,,,
18342,07/03/19,04:50:00,75.117,85.651,70.392,,,,,,
18343,07/03/19,05:00:00,75.767,85.369,70.945,,,,,,
18344,07/03/19,05:10:00,75.942,84.802,70.938,,,,,,
18345,07/03/19,05:20:00,75.029,85.249,70.180,,,,,,
18346,07/03/19,05:30:00,74.856,85.842,70.194,,,,,,
18347,07/03/19,05:40:00,74.683,86.182,70.129,,,,,,
18348,07/03/19,05:50:00,74.640,86.511,70.187,,,,,,
18349,07/03/19,06:00:00,75.029,86.616,70.605,,,,,,
18350,07/03/19,06:10:00,75.290,86.204,70.734,,,,,,
18351,07/03/19,06:20:00,75.333,86.348,70.822,,,,,,
18352,07/03/19,06:30:00,76.246,86.018,71.620,,,,,,
18353,07/03/19,06:40:00,77.072,85.477,72.264,,,,,,
18354,07/03/19,06:50:00,79.435,83.054,73.809,,,,,,
18355,07/03/19,07:00:00,78.822,82.381,72.982,,,,,,
18356,07/03/19,07:10:00,80.184,81.312,73.960,,,,,,
18357,07/03/19,07:20:00,81.288,75.976,73.161,,,,,,
18358,07/03/19,07:30:00,81.997,74.609,73.344,,,,,,
18359,07/03/19,07:40:00,83.646,70.937,73.521,,,,,,
18360,07/03/19,07:50:00,84.587,70.793,74.367,,,,,,
18361,07/03/19,08:00:00,83.199,71.312,73.238,,,,,,
18362,07/03/19,08:10:00,83.109,70.522,72.840,,,,,,
18363,07/03/19,08:20:00,82.708,69.578,72.077,,,,,,
18364,07/03/19,08:30:00,82.708,69.789,72.162,,,,,,
18365,07/03/19,08:40:00,82.798,69.858,72.275,,,,,,
18366,07/03/19,08:50:00,83.109,69.799,72.550,,,,,,
18367,07/03/19,09:00:00,83.377,69.766,72.793,,,,,,
18368,07/03/19,09:10:00,83.914,70.574,73.634,,,,,,
18369,07/03/19,09:20:00,83.914,72.464,74.377,,,,,,
18370,07/03/19,09:30:00,83.869,72.310,74.275,,,,,,
18371,07/03/19,09:40:00,84.362,72.660,74.887,,,,,,
18372,07/03/19,09:50:00,84.677,71.614,74.779,,,,,,
18373,07/03/19,10:00:00,84.857,70.247,74.408,,,,,,
18374,07/03/19,10:10:00,84.542,71.810,74.727,,,,,,
18375,07/03/19,10:20:00,84.677,71.344,74.673,,,,,,
18376,07/03/19,10:30:00,87.710,68.161,76.284,,,,,,
18377,07/03/19,10:40:00,86.709,66.901,74.793,,,,,,
18378,07/03/19,10:50:00,86.754,67.671,75.162,,,,,,
18379,07/03/19,11:00:00,87.710,65.551,75.164,,,,,,
18380,07/03/19,11:10:00,88.259,64.335,75.146,,,,,,
18381,07/03/19,11:20:00,88.259,64.180,75.078,,,,,,
18382,07/03/19,11:30:00,87.939,62.347,73.940,,,,,,
18383,07/03/19,11:40:00,86.891,65.259,74.255,,,,,,
18384,07/03/19,11:50:00,86.799,67.736,75.234,,,,,,
18385,07/03/19,12:00:00,86.981,66.098,74.707,,,,,,
18386,07/03/19,12:10:00,87.573,64.334,74.496,,,,,,
18387,07/03/19,12:20:00,86.617,65.849,74.253,,,,,,
18388,07/03/19,12:30:00,87.894,63.308,74.338,,,,,,
18389,07/03/19,12:40:00,87.346,62.543,73.470,,,,,,
18390,07/03/19,12:50:00,86.891,61.755,72.676,,,,,,
18391,07/03/19,13:00:00,86.437,61.746,72.244,,,,,,
18392,07/03/19,13:10:00,86.844,63.492,73.427,,,,,,
18393,07/03/19,13:20:00,86.164,65.775,73.791,,,,,,
18394,07/03/19,13:30:00,87.346,63.786,74.034,,,,,,
18395,07/03/19,13:40:00,87.573,65.106,74.838,,,,,,
18396,07/03/19,13:50:00,88.443,63.171,74.795,,,,,,
18397,07/03/19,14:00:00,88.810,59.319,73.328,,,,,,
18398,07/03/19,14:10:00,87.710,59.823,72.538,,,,,,
18399,07/03/19,14:20:00,89.454,56.169,72.354,,,,,,
18400,07/03/19,14:30:00,89.269,56.409,72.306,,,,,,
18401,07/03/19,14:40:00,89.870,55.404,72.345,,,,,,
18402,07/03/19,14:50:00,90.891,54.554,72.846,,,,,,
18403,07/03/19,15:00:00,90.379,52.421,71.215,,,,,,
18404,07/03/19,15:10:00,92.620,52.038,73.071,,,,,,
18405,07/03/19,15:20:00,90.565,50.100,70.074,,,,,,
18406,07/03/19,15:30:00,90.565,48.305,69.017,,,,,,
18407,07/03/19,15:40:00,91.495,47.714,69.510,,,,,,
18408,07/03/19,15:50:00,90.982,45.969,67.964,,,,,,
18409,07/03/19,16:00:00,91.402,46.195,68.486,,,,,,
18410,07/03/19,16:10:00,90.703,44.960,67.069,,,,,,
18411,07/03/19,16:20:00,90.797,44.305,66.729,,,,,,
18412,07/03/19,16:30:00,91.076,44.488,67.100,,,,,,
18413,07/03/19,16:40:00,91.776,44.831,67.957,,,,,,
18414,07/03/19,16:50:00,91.308,46.287,68.459,,,,,,
18415,07/03/19,17:00:00,91.123,47.097,68.794,,,,,,
18416,07/03/19,17:10:00,91.170,48.609,69.751,,,,,,
18417,07/03/19,17:20:00,91.170,47.626,69.159,,,,,,
18418,07/03/19,17:30:00,91.402,47.051,69.019,,,,,,
18419,07/03/19,17:40:00,90.612,49.060,69.508,,,,,,
18420,07/03/19,17:50:00,88.671,51.260,68.994,,,,,,
18421,07/03/19,18:00:00,87.620,52.697,68.815,,,,,,
18422,07/03/19,18:10:00,87.483,53.521,69.132,,,,,,
18423,07/03/19,18:20:00,87.528,54.164,69.517,,,,,,
18424,07/03/19,18:30:00,87.847,54.285,69.877,,,,,,
18425,07/03/19,18:40:00,88.030,55.162,70.507,,,,,,
18426,07/03/19,18:50:00,87.118,55.981,70.081,,,,,,
18427,07/03/19,19:00:00,86.709,56.773,70.101,,,,,,
18428,07/03/19,19:10:00,85.262,59.018,69.850,,,,,,
18429,07/03/19,19:20:00,85.307,59.742,70.239,,,,,,
18430,07/03/19,19:30:00,84.497,61.139,70.133,,,,,,
18431,07/03/19,19:40:00,83.959,62.395,70.200,,,,,,
18432,07/03/19,19:50:00,83.601,63.321,70.277,,,,,,
18433,07/03/19,20:00:00,83.691,64.130,70.720,,,,,,
18434,07/03/19,20:10:00,83.779,64.292,70.876,,,,,,
18435,07/03/19,20:20:00,83.914,64.427,71.062,,,,,,
18436,07/03/19,20:30:00,83.691,64.959,71.082,,,,,,
18437,07/03/19,20:40:00,83.914,64.458,71.076,,,,,,
18438,07/03/19,20:50:00,83.779,64.538,70.983,,,,,,
18439,07/03/19,21:00:00,83.914,64.181,70.954,,,,,,
18440,07/03/19,21:10:00,83.601,64.798,70.927,,,,,,
18441,07/03/19,21:20:00,83.779,64.968,71.172,,,,,,
18442,07/03/19,21:30:00,83.511,65.647,71.209,,,,,,
18443,07/03/19,21:40:00,83.601,65.686,71.310,,,,,,
18444,07/03/19,21:50:00,83.467,65.827,71.244,,,,,,
18445,07/03/19,22:00:00,83.021,66.486,71.098,,,,,,
18446,07/03/19,22:10:00,83.064,66.582,71.182,,,,,,
18447,07/03/19,22:20:00,82.665,67.517,71.190,,,,,,
18448,07/03/19,22:30:00,82.218,68.926,71.344,,,,,,
18449,07/03/19,22:40:00,81.154,71.669,71.411,,,,,,
18450,07/03/19,22:50:00,80.625,73.041,71.427,,,,,,
18451,07/03/19,23:00:00,80.580,72.799,71.292,,,,,,
18452,07/03/19,23:10:00,80.096,73.400,71.051,,,,,,
18453,07/03/19,23:20:00,79.700,73.771,70.808,,,,,,
18454,07/03/19,23:30:00,80.713,72.070,71.141,,,,,,
18455,07/03/19,23:40:00,81.199,71.076,71.222,,,,,,
18456,07/03/19,23:50:00,81.111,71.007,71.110,,,,,,
18457,07/04/19,00:00:00,80.802,71.662,71.067,,,,,,
18458,07/04/19,00:10:00,80.361,72.360,70.912,,,,,,
18459,07/04/19,00:20:00,79.831,73.608,70.875,,,,,,
18460,07/04/19,00:30:00,79.216,74.692,70.682,,,,,,
18461,07/04/19,00:40:00,79.347,75.557,71.127,,,,,,
18462,07/04/19,00:50:00,78.910,76.094,70.896,,,,,,
18463,07/04/19,01:00:00,78.165,77.352,70.621,,,,,,
18464,07/04/19,01:10:00,77.727,78.894,70.734,,,,,,
18465,07/04/19,01:20:00,77.247,79.386,70.435,,,,,,
18466,07/04/19,01:30:00,77.378,80.091,70.803,,,,,,
18467,07/04/19,01:40:00,77.203,80.959,70.925,,,,,,
18468,07/04/19,01:50:00,76.811,81.483,70.716,,,,,,
18469,07/04/19,02:00:00,77.117,81.662,71.074,,,,,,
18470,07/04/19,02:10:00,76.854,82.655,71.145,,,,,,
18471,07/04/19,02:20:00,76.636,82.827,70.988,,,,,,
18472,07/04/19,02:30:00,76.811,83.047,71.229,,,,,,
18473,07/04/19,02:40:00,75.898,83.811,70.579,,,,,,
18474,07/04/19,02:50:00,76.419,84.693,71.373,,,,,,
18475,07/04/19,03:00:00,76.811,84.291,71.631,,,,,,
18476,07/04/19,03:10:00,76.550,84.061,71.301,,,,,,
18477,07/04/19,03:20:00,76.593,84.489,71.479,,,,,,
18478,07/04/19,03:30:00,76.332,84.851,71.337,,,,,,
18479,07/04/19,03:40:00,75.724,85.056,70.804,,,,,,
18480,07/04/19,03:50:00,76.071,85.548,71.301,,,,,,
18481,07/04/19,04:00:00,75.767,85.733,71.058,,,,,,
18482,07/04/19,04:10:00,75.290,86.287,70.761,,,,,,
18483,07/04/19,04:20:00,75.333,87.017,71.028,,,,,,
18484,07/04/19,04:30:00,74.683,87.266,70.462,,,,,,
18485,07/04/19,04:40:00,74.986,87.638,70.875,,,,,,
18486,07/04/19,04:50:00,74.899,87.655,70.794,,,,,,
18487,07/04/19,05:00:00,75.074,87.843,71.022,,,,,,
18488,07/04/19,05:10:00,74.986,87.915,70.959,,,,,,
18489,07/04/19,05:20:00,75.029,88.087,71.053,,,,,,
18490,07/04/19,05:30:00,74.856,88.064,70.875,,,,,,
18491,07/04/19,05:40:00,75.029,88.142,71.069,,,,,,
18492,07/04/19,05:50:00,75.204,88.192,71.256,,,,,,
18493,07/04/19,06:00:00,75.508,87.983,71.494,,,,,,
18494,07/04/19,06:10:00,75.247,88.060,71.260,,,,,,
18495,07/04/19,06:20:00,75.117,88.374,71.226,,,,,,
18496,07/04/19,06:30:00,75.204,88.358,71.307,,,,,,
18497,07/04/19,06:40:00,75.333,88.292,71.415,,,,,,
18498,07/04/19,06:50:00,75.637,87.944,71.611,,,,,,
18499,07/04/19,07:00:00,76.203,87.406,72.005,,,,,,
18500,07/04/19,07:10:00,76.289,86.554,71.829,,,,,,
18501,07/04/19,07:20:00,76.768,85.804,72.066,,,,,,
18502,07/04/19,07:30:00,77.029,84.825,72.016,,,,,,
18503,07/04/19,07:40:00,77.464,83.976,72.172,,,,,,
18504,07/04/19,07:50:00,79.831,81.041,73.524,,,,,,
18505,07/04/19,08:00:00,81.244,78.661,74.080,,,,,,
18506,07/04/19,08:10:00,80.449,78.337,73.193,,,,,,
18507,07/04/19,08:20:00,80.184,78.743,73.078,,,,,,
18508,07/04/19,08:30:00,80.492,77.556,72.959,,,,,,
18509,07/04/19,08:40:00,81.376,76.866,73.571,,,,,,
18510,07/04/19,08:50:00,82.620,77.269,74.925,,,,,,
18511,07/04/19,09:00:00,83.109,74.670,74.444,,,,,,
18512,07/04/19,09:10:00,84.227,73.274,74.993,,,,,,
18513,07/04/19,09:20:00,85.802,68.553,74.622,,,,,,
18514,07/04/19,09:30:00,84.272,68.918,73.308,,,,,,
18515,07/04/19,09:40:00,87.255,66.677,75.218,,,,,,
18516,07/04/19,09:50:00,86.709,64.532,73.762,,,,,,
18517,07/04/19,10:00:00,86.211,62.535,72.392,,,,,,
18518,07/04/19,10:10:00,86.256,62.353,72.352,,,,,,
